Row,Count Codes(Include History) [ACIS VSV],+BM Voltage [ACT VSV],2nd Air Monitor [Actuator Power Supply],2nd Air Monitor [AF Lambda (Bank1 Sensor1)],2nd Air Monitor CMPL [AF Lambda (Bank2 Sensor1)],2nd Air Monitor ENA [AFS Current (Bank1 Sensor1)],4WD Switch [AFS Current (Bank2 Sensor1)],AC Monitor [AFS Voltage (Bank1 Sensor1)],AC Monitor [AFS Voltage (Bank2 Sensor1)],AC Monitor CMPL [All Cylinders Misfire Count],AC Monitor ENA [Atmosphere Pressure],AC Signal [Av Engine Speed of All Cyl],Air/Fuel Heater Duty (Bank1 Sensor1) [Battery Voltage],Air/Fuel Heater Duty (Bank2 Sensor1) [Calculate Load],A/T Oil Temperature 1 [Cancel Switch],A/T Oil Temperature 2 [Catalyst Misfire CylinderCount1],Accel Fully Close Learn Count1 [Catalyst Misfire CylinderCount2],Accel Fully Close Learn Count2 [Catalyst Misfire CylinderCount3],Accel Sens. No.1 Volt % [Catalyst Misfire CylinderCount4],Accel Sens. No.2 Volt % [Catalyst Misfire CylinderCount5],Accel Sensor Out No.1 [Catalyst Misfire CylinderCount6],Accel Sensor Out No.2 [Catalyst Misfire History],Accelerator Idle Position [Catalyst Monitor],Accelerator Position [Catalyst Monitor]
1772,ON,OFF,1000,0,OFF,OFF,OFF,ON,Gasoline,0.995,OFF,OFF,0.684,ON,0.938,16.078,14,0,0.801,0.801,2.383,0.801,0.918,2.031
1773,47.843,0,16.078,19,0.008,0.051,OFF,ECT 5th,NA,OFF,97.834,97.680,14.118,0,Not Avl,0,0,0,0,ON,ON,0,0,1
1774,0,14.139,Not Avl,Compl,Compl,Unable,ON,Not Avl,Compl,Compl,Unable,OFF,38.281,35.938,33.750,34.375,19.531,39.551,15.686,31.765,0.781,1.582,ON,0
1775,OFF,ON,ON,0.998,0.998,0.012,-0.012,3.322,3.274,0,97,51199.219,13.867,23.529,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,Avail,Incmpl
1776,Incmpl,Enable,Avail,484.600,321.500,484.600,321.500,ON,Avail,Compl,Enable,74,0,0,0,0,0,0,6,A,0,0,Avail,Incmpl
1777,Incmpl,Enable,OFF,OFF,1095,1040.500,51199.219,51199.219,51199.219,51199.219,51199.219,51199.219,1GRFE ,47.843,Avail,Incmpl,Incmpl,Enable,7.996,ON,OFF,OFF,OFF,ON
1778,ON,Avail,Compl,Enable,Compl,CL,CL,Compl,Unable,Not Avl,Compl,Compl,Enable,OFF,0,15.500,204,ON,13.750,15,0.106,2359,20,21
1779,-3,OFF,0,4.688,5.700,OFF,0,0,66,Avail,Compl,Enable,0,GRN2#  ,2011,ON,0,ACTIVE,ACTIVE,0.957,0.942,0.720,0.740,54.145
1780,54.793,Avail,Compl,Avail,Incmpl,Incmpl,Enable,OBD II (California ARB),OFF,OFF,43.774,0.189,OFF,0,OFF,1st,OFF,OFF,OFF,OFF,OFF,OFF,0,0
1781,ON,OFF,1000,0,OFF,OFF,OFF,ON,Gasoline,0.995,OFF,OFF,0.684,ON,0.938,16.078,14,0,0.801,0.801,2.383,0.801,0.918,2.031
1782,47.843,0,16.078,19,0.008,0.051,OFF,ECT 5th,NA,OFF,97.834,97.680,14.118,0,Not Avl,0,0,0,0,ON,ON,0,0,1
1783,0,14.139,Not Avl,Compl,Compl,Unable,ON,Not Avl,Compl,Compl,Unable,OFF,38.281,35.938,33.750,34.375,19.531,39.551,15.686,31.765,0.781,1.582,ON,0
1784,OFF,ON,ON,0.998,0.998,0.012,-0.012,3.322,3.274,0,97,51199.219,13.867,23.529,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,Avail,Incmpl
1785,Incmpl,Enable,Avail,484.600,321.500,484.600,321.500,ON,Avail,Compl,Enable,74,0,0,0,0,0,0,6,A,0,0,Avail,Incmpl
1786,Incmpl,Enable,OFF,OFF,1095,1040.500,51199.219,51199.219,51199.219,51199.219,51199.219,51199.219,1GRFE ,47.843,Avail,Incmpl,Incmpl,Enable,7.996,ON,OFF,OFF,OFF,ON
1787,ON,Avail,Compl,Enable,Compl,CL,CL,Compl,Unable,Not Avl,Compl,Compl,Enable,OFF,0,15.500,204,ON,13.750,15,0.106,2359,20,21
1788,-3,OFF,0,4.688,5.700,OFF,0,0,66,Avail,Compl,Enable,0,GRN2#  ,2011,ON,0,ACTIVE,ACTIVE,0.957,0.942,0.720,0.740,54.145
1789,54.793,Avail,Compl,Avail,Incmpl,Incmpl,Enable,OBD II (California ARB),OFF,OFF,43.774,0.189,OFF,0,OFF,1st,OFF,OFF,OFF,OFF,OFF,OFF,0,0
1790,ON,OFF,1000,0,OFF,OFF,OFF,ON,Gasoline,0.995,OFF,OFF,0.684,ON,0.938,16.078,14,0,0.801,0.801,2.383,0.801,0.918,2.031
1791,47.843,0,16.078,19,0.008,0.051,OFF,ECT 5th,NA,OFF,97.834,97.680,14.118,0,Not Avl,0,0,0,0,ON,ON,0,0,1
1792,0,14.139,Not Avl,Compl,Compl,Unable,ON,Not Avl,Compl,Compl,Unable,OFF,38.281,35.938,33.750,34.375,19.531,39.551,15.686,31.765,0.781,1.582,ON,0
1793,OFF,ON,ON,0.998,0.998,0.012,-0.012,3.322,3.274,0,97,51199.219,13.867,23.529,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,Avail,Incmpl
1794,Incmpl,Enable,Avail,484.600,321.500,484.600,321.500,ON,Avail,Compl,Enable,74,0,0,0,0,0,0,6,A,0,0,Avail,Incmpl
1795,Incmpl,Enable,OFF,OFF,1095,1040.500,51199.219,51199.219,51199.219,51199.219,51199.219,51199.219,1GRFE ,47.843,Avail,Incmpl,Incmpl,Enable,7.996,ON,OFF,OFF,OFF,ON
1796,ON,Avail,Compl,Enable,Compl,CL,CL,Compl,Unable,Not Avl,Compl,Compl,Enable,OFF,0,15.500,204,ON,13.750,15,0.106,2359,20,21
1797,-3,OFF,0,4.688,5.700,OFF,0,0,66,Avail,Compl,Enable,0,GRN2#  ,2011,ON,0,ACTIVE,ACTIVE,0.957,0.942,0.720,0.740,54.145
1798,54.793,Avail,Compl,Avail,Incmpl,Incmpl,Enable,OBD II (California ARB),OFF,OFF,43.774,0.189,OFF,0,OFF,1st,OFF,OFF,OFF,OFF,OFF,OFF,0,0
1799,ON,OFF,1000,0,OFF,OFF,OFF,ON,Gasoline,0.995,OFF,OFF,0.684,ON,0.938,16.078,14,0,0.801,0.801,2.383,0.801,0.918,2.031
1800,47.843,0,16.078,19,0.008,0.051,OFF,ECT 5th,NA,OFF,97.834,97.680,14.118,0,Not Avl,0,0,0,0,ON,ON,0,0,1
1801,0,14.139,Not Avl,Compl,Compl,Unable,ON,Not Avl,Compl,Compl,Unable,OFF,38.281,35.938,33.750,34.375,19.531,39.551,15.686,31.765,0.781,1.582,ON,0
1802,OFF,ON,ON,0.998,0.998,0.012,-0.012,3.322,3.274,0,97,51199.219,13.867,23.529,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,Avail,Incmpl
1803,Incmpl,Enable,Avail,484.600,321.500,484.600,321.500,ON,Avail,Compl,Enable,74,0,0,0,0,0,0,6,A,0,0,Avail,Incmpl
1804,Incmpl,Enable,OFF,OFF,1095,1040.500,51199.219,51199.219,51199.219,51199.219,51199.219,51199.219,1GRFE ,47.843,Avail,Incmpl,Incmpl,Enable,7.996,ON,OFF,OFF,OFF,ON
1805,ON,Avail,Compl,Enable,Compl,CL,CL,Compl,Unable,Not Avl,Compl,Compl,Enable,OFF,0,15.500,204,ON,13.750,15,0.106,2359,20,21
1806,-3,OFF,0,4.688,5.700,OFF,0,0,66,Avail,Compl,Enable,0,GRN2#  ,2011,ON,0,ACTIVE,ACTIVE,0.957,0.942,0.720,0.740,54.145
1807,54.793,Avail,Compl,Avail,Incmpl,Incmpl,Enable,OBD II (California ARB),OFF,OFF,43.774,0.189,OFF,0,OFF,1st,OFF,OFF,OFF,OFF,OFF,OFF,0,0
1808,ON,OFF,1000,0,OFF,OFF,OFF,ON,Gasoline,0.995,OFF,OFF,0.684,ON,0.938,16.078,14,0,0.801,0.801,2.383,0.801,0.918,2.031
1809,47.843,0,16.078,19,0.008,0.051,OFF,ECT 5th,NA,OFF,97.834,97.680,14.118,0,Not Avl,0,0,0,0,ON,ON,0,0,1
1810,0,14.139,Not Avl,Compl,Compl,Unable,ON,Not Avl,Compl,Compl,Unable,OFF,38.281,35.938,33.750,34.375,19.531,39.551,15.686,31.765,0.781,1.582,ON,0
1811,OFF,ON,ON,0.998,0.998,0.012,-0.012,3.322,3.274,0,97,51199.219,13.867,23.529,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,Avail,Incmpl
1812,Incmpl,Enable,Avail,484.600,321.500,484.600,321.500,ON,Avail,Compl,Enable,74,0,0,0,0,0,0,6,A,0,0,Avail,Incmpl
1813,Incmpl,Enable,OFF,OFF,1095,1040.500,51199.219,51199.219,51199.219,51199.219,51199.219,51199.219,1GRFE ,47.843,Avail,Incmpl,Incmpl,Enable,7.996,ON,OFF,OFF,OFF,ON
1814,ON,Avail,Compl,Enable,Compl,CL,CL,Compl,Unable,Not Avl,Compl,Compl,Enable,OFF,0,15.500,204,ON,13.750,15,0.106,2359,20,21
1815,-3,OFF,0,4.688,5.700,OFF,0,0,66,Avail,Compl,Enable,0,GRN2#  ,2011,ON,0,ACTIVE,ACTIVE,0.957,0.942,0.720,0.740,54.145
1816,54.793,Avail,Compl,Avail,Incmpl,Incmpl,Enable,OBD II (California ARB),OFF,OFF,43.774,0.189,OFF,0,OFF,1st,OFF,OFF,OFF,OFF,OFF,OFF,0,0
1817,ON,OFF,1000,0,OFF,OFF,OFF,ON,Gasoline,0.995,OFF,OFF,0.684,ON,0.938,16.078,14,0,0.801,0.801,2.383,0.801,0.918,2.031
1818,47.843,0,16.078,19,0.008,0.051,OFF,ECT 5th,NA,OFF,97.834,97.680,14.118,0,Not Avl,0,0,0,0,ON,ON,0,0,1
1819,0,14.139,Not Avl,Compl,Compl,Unable,ON,Not Avl,Compl,Compl,Unable,OFF,38.281,35.938,33.750,34.375,19.531,39.551,15.686,31.765,0.781,1.582,ON,0
1820,OFF,ON,ON,0.998,0.998,0.012,-0.012,3.322,3.274,0,97,51199.219,13.867,23.529,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,Avail,Incmpl
1821,Incmpl,Enable,Avail,484.600,321.500,484.600,321.500,ON,Avail,Compl,Enable,74,0,0,0,0,0,0,6,A,0,0,Avail,Incmpl
1822,Incmpl,Enable,OFF,OFF,1095,1040.500,51199.219,51199.219,51199.219,51199.219,51199.219,51199.219,1GRFE ,47.843,Avail,Incmpl,Incmpl,Enable,7.996,ON,OFF,OFF,OFF,ON
1823,ON,Avail,Compl,Enable,Compl,CL,CL,Compl,Unable,Not Avl,Compl,Compl,Enable,OFF,0,15.500,204,ON,13.750,15,0.106,2359,20,21
1824,-3,OFF,0,4.688,5.700,OFF,0,0,66,Avail,Compl,Enable,0,GRN2#  ,2011,ON,0,ACTIVE,ACTIVE,0.957,0.942,0.720,0.740,54.145
1825,54.793,Avail,Compl,Avail,Incmpl,Incmpl,Enable,OBD II (California ARB),OFF,OFF,43.774,0.189,OFF,0,OFF,1st,OFF,OFF,OFF,OFF,OFF,OFF,0,0
1826,ON,OFF,1000,0,OFF,OFF,OFF,ON,Gasoline,0.995,OFF,OFF,0.684,ON,0.938,16.078,14,0,0.801,0.801,2.383,0.801,0.918,2.031
1827,47.843,0,16.078,19,0.008,0.051,OFF,ECT 5th,NA,OFF,97.834,97.680,14.118,0,Not Avl,0,0,0,0,ON,ON,0,0,1
1828,0,14.139,Not Avl,Compl,Compl,Unable,ON,Not Avl,Compl,Compl,Unable,OFF,38.281,38.281,33.750,34.375,19.531,39.551,15.686,31.765,0.781,1.582,ON,0
1829,OFF,ON,ON,0.999,0.995,0.012,-0.004,3.322,3.288,0,97,51199.219,13.867,23.529,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,Avail,Incmpl
1830,Incmpl,Enable,Avail,484.100,321,484.100,321,ON,Avail,Compl,Enable,74,0,0,0,0,0,0,6,A,0,0,Avail,Incmpl
1831,Incmpl,Enable,OFF,OFF,1106,1033.500,51199.219,51199.219,51199.219,51199.219,51199.219,51199.219,1GRFE ,47.843,Avail,Incmpl,Incmpl,Enable,7.996,ON,OFF,OFF,OFF,ON
1832,ON,Avail,Compl,Enable,Compl,CL,CL,Compl,Unable,Not Avl,Compl,Compl,Enable,OFF,0,15.500,76,ON,13.750,15,0.107,2367,20,21
1833,-3,OFF,0,4.688,5.650,OFF,0,0,56,Avail,Compl,Enable,0,GRN2#  ,2011,ON,0,ACTIVE,Not Act,0.962,0.942,0.720,0.740,54.469
1834,54.793,Avail,Compl,Avail,Incmpl,Incmpl,Enable,OBD II (California ARB),OFF,OFF,43.896,0.189,OFF,0,OFF,1st,OFF,OFF,OFF,OFF,OFF,OFF,0.781,0
1835,ON,OFF,1000,0,OFF,OFF,OFF,ON,Gasoline,0.994,OFF,OFF,0.684,ON,0.938,16.078,16,0,0.801,0.801,2.383,0.801,0.918,2.031
1836,47.843,0,16.078,19,0.008,0.051,OFF,ECT 5th,NA,OFF,97.790,97.702,13.725,0,Not Avl,0,0,0,0,ON,ON,0,0,1
1837,0,14.141,Not Avl,Compl,Compl,Unable,ON,Not Avl,Compl,Compl,Unable,OFF,38.281,38.281,33.750,34.375,19.531,39.551,15.686,31.765,0.781,1.582,ON,0
1838,OFF,ON,ON,0.999,0.999,0.031,0.012,3.327,3.303,0,97,51199.219,13.847,23.529,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,Avail,Incmpl
1839,Incmpl,Enable,Avail,484.100,321,484.100,321,ON,Avail,Compl,Enable,74,0,0,0,0,0,0,6,A,0,0,Avail,Incmpl
1840,Incmpl,Enable,OFF,OFF,1107,1028,51199.219,51199.219,51199.219,51199.219,51199.219,51199.219,1GRFE ,47.843,Avail,Incmpl,Incmpl,Enable,7.996,ON,OFF,OFF,OFF,ON
1841,ON,Avail,Compl,Enable,Compl,CL,CL,Compl,Unable,Not Avl,Compl,Compl,Enable,OFF,0,15.500,94,ON,13.750,15,0.107,2359,20,21
1842,-3,OFF,0,4.688,5.700,OFF,0,0,46,Avail,Compl,Enable,0,GRN2#  ,2011,ON,0,ACTIVE,Not Act,0.957,0.947,0.720,0.740,55.117
1843,54.793,Avail,Compl,Avail,Incmpl,Incmpl,Enable,OBD II (California ARB),OFF,OFF,43.652,0.189,OFF,0,OFF,1st,OFF,OFF,OFF,OFF,OFF,OFF,0.781,0
1844,ON,OFF,1000,0,OFF,OFF,OFF,ON,Gasoline,0.992,OFF,OFF,0.684,ON,1.016,16.078,17,0,0.801,0.801,2.383,0.801,0.918,2.031
1845,47.843,0,16.078,19,0.008,0.051,OFF,ECT 5th,NA,OFF,97.790,97.680,13.725,0,Not Avl,0,0,0,0,ON,ON,0,0,1
1846,0,14.139,Not Avl,Compl,Compl,Unable,ON,Not Avl,Compl,Compl,Unable,OFF,38.281,38.281,33.750,34.375,19.531,39.551,15.686,31.765,0.781,1.582,ON,0
1847,OFF,ON,ON,1.001,0.999,0.023,0.004,3.337,3.308,0,97,51199.219,13.867,23.529,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,Avail,Incmpl
1848,Incmpl,Enable,Avail,484.100,321,484.100,321,ON,Avail,Compl,Enable,74,0,0,0,0,0,0,6,A,0,0,Avail,Incmpl
1849,Incmpl,Enable,OFF,OFF,1107,1033.500,51199.219,51199.219,51199.219,51199.219,51199.219,51199.219,1GRFE ,47.843,Avail,Incmpl,Incmpl,Enable,7.996,ON,OFF,OFF,OFF,ON
1850,ON,Avail,Compl,Enable,Compl,CL,CL,Compl,Unable,Not Avl,Compl,Compl,Enable,OFF,0,15.500,114,ON,13.750,15,0.107,2374,20,21
1851,-3,OFF,0,4.688,5.650,OFF,0,0,46,Avail,Compl,Enable,0,GRN2#  ,2011,ON,0,ACTIVE,ACTIVE,0.957,0.942,0.720,0.740,54.469
1852,55.117,Avail,Compl,Avail,Incmpl,Incmpl,Enable,OBD II (California ARB),OFF,OFF,43.896,0.189,OFF,0,OFF,1st,OFF,OFF,OFF,OFF,OFF,OFF,0.781,0
1853,ON,OFF,1000,0,OFF,OFF,OFF,ON,Gasoline,0.992,OFF,OFF,0.684,ON,0.938,16.078,14,0,0.801,0.801,2.383,0.801,0.918,2.031
1854,47.843,0,16.078,19,0.008,0.051,OFF,ECT 5th,NA,OFF,97.790,97.768,13.725,0,Not Avl,0,0,0,0,ON,ON,0,0,1
1855,0,14.139,Not Avl,Compl,Compl,Unable,ON,Not Avl,Compl,Compl,Unable,OFF,38.281,38.281,33.750,34.375,19.531,39.551,15.686,31.765,0.781,1.582,ON,0
1856,OFF,ON,ON,0.997,0.999,0.012,0.008,3.318,3.313,0,97,51199.219,13.867,23.137,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,Avail,Incmpl
1857,Incmpl,Enable,Avail,484.100,321,484.100,321,ON,Avail,Compl,Enable,74,0,0,0,0,0,0,6,A,0,0,Avail,Incmpl
1858,Incmpl,Enable,OFF,OFF,1107,1032.750,51199.219,51199.219,51199.219,51199.219,51199.219,51199.219,1GRFE ,47.843,Avail,Incmpl,Incmpl,Enable,7.996,ON,OFF,OFF,OFF,ON
1859,ON,Avail,Compl,Enable,Compl,CL,CL,Compl,Unable,Not Avl,Compl,Compl,Enable,OFF,0,15.500,132,ON,13.750,15,0.106,2359,20,21
1860,-3,OFF,0,4.688,5.640,OFF,0,0,46,Avail,Compl,Enable,0,GRN2#  ,2011,ON,0,ACTIVE,ACTIVE,0.957,0.947,0.720,0.740,54.469
1861,54.793,Avail,Compl,Avail,Incmpl,Incmpl,Enable,OBD II (California ARB),OFF,OFF,43.774,0.189,OFF,0,OFF,1st,OFF,OFF,OFF,OFF,OFF,OFF,0.781,0
1862,ON,OFF,1000,0,OFF,OFF,OFF,ON,Gasoline,0.991,OFF,OFF,0.684,ON,0.938,16.078,14,0,0.801,0.801,2.383,0.801,0.918,2.031
1863,47.843,0,16.078,19,0.008,0.047,OFF,ECT 5th,NA,OFF,97.790,97.680,13.725,0,Not Avl,0,0,0,0,ON,ON,0,0,1
1864,0,14.139,Not Avl,Compl,Compl,Unable,ON,Not Avl,Compl,Compl,Unable,OFF,38.281,38.281,33.750,34.375,19.531,39.551,15.686,31.765,0.781,1.582,ON,0
1865,OFF,ON,ON,0.999,1.001,0.016,0.012,3.327,3.318,0,97,51199.219,13.867,23.137,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,Avail,Incmpl
1866,Incmpl,Enable,Avail,484.100,320.900,484.100,320.900,ON,Avail,Compl,Enable,74,0,0,0,0,0,0,6,A,0,0,Avail,Incmpl
1867,Incmpl,Enable,OFF,OFF,1108,1025.750,51199.219,51199.219,51199.219,51199.219,51199.219,51199.219,1GRFE ,47.843,Avail,Incmpl,Incmpl,Enable,7.996,ON,OFF,OFF,OFF,ON
1868,ON,Avail,Compl,Enable,Compl,CL,CL,Compl,Unable,Not Avl,Compl,Compl,Enable,OFF,0,15.500,151,ON,13.750,15,0.106,2370,20,21
1869,-3,OFF,0,4.688,5.700,OFF,0,0,70,Avail,Compl,Enable,0,GRN2#  ,2011,ON,0,ACTIVE,ACTIVE,0.957,0.947,0.720,0.740,54.469
1870,54.793,Avail,Compl,Avail,Incmpl,Incmpl,Enable,OBD II (California ARB),OFF,OFF,43.420,0.189,OFF,0,OFF,1st,OFF,OFF,OFF,OFF,OFF,OFF,0.781,0
1871,ON,OFF,1000,0,OFF,OFF,OFF,ON,Gasoline,0.992,OFF,OFF,0.684,ON,0.938,16.078,15,0,0.801,0.801,2.383,0.801,0.918,2.031
1872,47.843,0,16.078,19,0.008,0.047,OFF,ECT 5th,NA,OFF,97.790,97.746,13.725,0,Not Avl,0,0,0,0,ON,ON,0,0,1
1873,0,14.138,Not Avl,Compl,Compl,Unable,ON,Not Avl,Compl,Compl,Unable,OFF,38.281,38.281,33.750,34.375,19.531,39.551,15.686,31.765,0.781,1.582,ON,0
1874,OFF,ON,ON,0.998,1.001,0.012,0.008,3.322,3.313,0,97,51199.219,13.867,23.529,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,Avail,Incmpl
1875,Incmpl,Enable,Avail,484.100,320.900,484.100,320.900,ON,Avail,Compl,Enable,74,0,0,0,0,0,0,6,A,0,0,Avail,Incmpl
1876,Incmpl,Enable,OFF,OFF,1108,1021,51199.219,51199.219,51199.219,51199.219,51199.219,51199.219,1GRFE ,47.843,Avail,Incmpl,Incmpl,Enable,7.996,ON,OFF,OFF,OFF,ON
1877,ON,Avail,Compl,Enable,Compl,CL,CL,Compl,Unable,Not Avl,Compl,Compl,Enable,OFF,0,15.500,169,ON,13.750,15,0.106,2392,20,21
1878,-3,OFF,0,4.688,5.700,OFF,0,0,70,Avail,Compl,Enable,0,GRN2#  ,2011,ON,0,ACTIVE,ACTIVE,0.962,0.947,0.720,0.740,54.793
1879,55.117,Avail,Compl,Avail,Incmpl,Incmpl,Enable,OBD II (California ARB),OFF,OFF,43.774,0.189,OFF,0,OFF,1st,OFF,OFF,OFF,OFF,OFF,OFF,0.781,0
1880,ON,OFF,1000,0,OFF,OFF,OFF,ON,Gasoline,0.991,OFF,OFF,0.684,ON,0.938,16.078,16,0,0.801,0.801,2.383,0.801,0.918,2.031
1881,47.843,0,16.078,19,0.012,0.047,OFF,ECT 5th,NA,OFF,97.790,97.680,14.118,0,Not Avl,0,0,0,0,ON,ON,0,0,1
1882,0,14.122,Not Avl,Compl,Compl,Unable,ON,Not Avl,Compl,Compl,Unable,OFF,38.281,38.281,33.750,34.375,19.531,39.551,15.686,31.765,0.781,1.582,ON,0
1883,OFF,ON,ON,0.994,0.996,0,-0.004,3.298,3.288,0,97,51199.219,13.847,23.529,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,Avail,Incmpl
1884,Incmpl,Enable,Avail,484.100,320.900,484.100,320.900,ON,Avail,Compl,Enable,74,0,0,0,0,0,0,6,A,0,0,Avail,Incmpl
1885,Incmpl,Enable,OFF,OFF,1109,1019.500,51199.219,51199.219,51199.219,51199.219,51199.219,51199.219,1GRFE ,47.843,Avail,Incmpl,Incmpl,Enable,7.996,ON,OFF,OFF,OFF,ON
1886,ON,Avail,Compl,Enable,Compl,CL,CL,Compl,Unable,Not Avl,Compl,Compl,Enable,OFF,0,15.500,190,ON,13.750,15,0.106,2370,20,21
1887,-3,OFF,0,4.688,5.640,OFF,0,0,70,Avail,Compl,Enable,0,GRN2#  ,2011,ON,0,ACTIVE,ACTIVE,0.957,0.947,0.720,0.740,55.441
1888,55.117,Avail,Compl,Avail,Incmpl,Incmpl,Enable,OBD II (California ARB),OFF,OFF,43.774,0.189,OFF,0,OFF,1st,OFF,OFF,OFF,OFF,OFF,OFF,0.781,0
1889,ON,OFF,1000,0,OFF,OFF,OFF,ON,Gasoline,0.992,OFF,OFF,0.684,ON,1.016,16.078,16,0,0.801,0.801,2.383,0.801,0.918,2.031
1890,47.843,0,16.078,19,0.008,0.047,OFF,ECT 5th,NA,OFF,97.790,97.724,13.725,0,Not Avl,0,0,0,0,ON,ON,0,0,1
1891,0,14.130,Not Avl,Compl,Compl,Unable,ON,Not Avl,Compl,Compl,Unable,OFF,38.281,35.938,33.750,34.375,19.531,39.551,15.686,31.765,0.781,1.582,ON,0
1892,OFF,ON,ON,0.996,0.996,0.004,-0.004,3.308,3.288,0,97,51199.219,13.847,23.529,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,Avail,Incmpl
1893,Incmpl,Enable,Avail,484,320.900,484,320.900,ON,Avail,Compl,Enable,74,0,0,0,0,0,0,6,A,0,0,Avail,Incmpl
1894,Incmpl,Enable,OFF,OFF,1109,1028.750,51199.219,51199.219,51199.219,51199.219,51199.219,51199.219,1GRFE ,47.843,Avail,Incmpl,Incmpl,Enable,7.996,ON,OFF,OFF,OFF,ON
1895,ON,Avail,Compl,Enable,Compl,CL,CL,Compl,Unable,Not Avl,Compl,Compl,Enable,OFF,0,15.500,214,ON,13.750,15,0.106,2352,20,21
1896,-3,OFF,0,4.688,5.680,OFF,0,0,70,Avail,Compl,Enable,0,GRN2#  ,2011,ON,0,ACTIVE,ACTIVE,0.957,0.942,0.720,0.740,54.469
1897,55.117,Avail,Compl,Avail,Incmpl,Incmpl,Enable,OBD II (California ARB),OFF,OFF,43.774,0.189,OFF,0,OFF,1st,OFF,OFF,OFF,OFF,OFF,OFF,0,-0.781
1898,ON,OFF,1000,0,OFF,OFF,OFF,ON,Gasoline,0.995,OFF,OFF,0.684,ON,1.016,16.078,16,0,0.801,0.801,2.383,0.801,0.918,2.031
1899,47.843,0,16.078,19,0.008,0.047,OFF,ECT 5th,NA,OFF,97.834,97.922,13.725,0,Not Avl,0,0,0,0,ON,ON,0,0,1
1900,0,14.138,Not Avl,Compl,Compl,Unable,ON,Not Avl,Compl,Compl,Unable,OFF,38.281,35.938,33.750,34.375,19.531,39.551,15.686,31.765,0.781,1.582,ON,0
1901,OFF,ON,ON,0.998,0.996,0.031,0.012,3.322,3.303,0,97,51199.219,13.867,23.529,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,Avail,Incmpl
1902,Incmpl,Enable,Avail,484,320.900,484,320.900,ON,Avail,Compl,Enable,74,0,0,0,0,0,0,6,A,0,0,Avail,Incmpl
1903,Incmpl,Enable,OFF,OFF,1109,1024,51199.219,51199.219,51199.219,51199.219,51199.219,51199.219,1GRFE ,47.843,Avail,Incmpl,Incmpl,Enable,7.996,ON,OFF,OFF,OFF,ON
1904,ON,Avail,Compl,Enable,Compl,CL,CL,Compl,Unable,Not Avl,Compl,Compl,Enable,OFF,0,15.500,239,ON,13.750,15,0.106,2363,20,21
1905,-3,OFF,0,4.688,5.680,OFF,0,0,70,Avail,Compl,Enable,0,GRN2#  ,2011,ON,0,ACTIVE,ACTIVE,0.962,0.947,0.720,0.740,54.793
1906,54.793,Avail,Compl,Avail,Incmpl,Incmpl,Enable,OBD II (California ARB),OFF,OFF,43.536,0.189,OFF,0,OFF,1st,OFF,OFF,OFF,OFF,OFF,OFF,0.781,0
1907,ON,OFF,1000,0,OFF,OFF,OFF,ON,Gasoline,0.997,OFF,OFF,0.684,ON,1.016,16.078,14,0,0.801,0.801,2.383,0.801,0.918,2.031
1908,47.843,0,16.078,19,0.008,0.047,OFF,ECT 5th,NA,OFF,97.834,97.966,13.725,0,Not Avl,0,0,0,0,ON,ON,0,0,1
1909,0,14.121,Not Avl,Compl,Compl,Unable,ON,Not Avl,Compl,Compl,Unable,OFF,38.281,34.375,33.750,34.375,19.531,39.551,15.686,31.765,0.781,1.582,ON,0
1910,OFF,ON,ON,1.002,0.999,0.023,0.004,3.342,3.308,0,97,51199.219,13.847,23.529,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,Avail,Incmpl
1911,Incmpl,Enable,Avail,484,320.800,484,320.800,ON,Avail,Compl,Enable,74,0,0,0,0,0,0,6,A,0,0,Avail,Incmpl
1912,Incmpl,Enable,OFF,OFF,1110,1019.500,51199.219,51199.219,51199.219,51199.219,51199.219,51199.219,1GRFE ,47.843,Avail,Incmpl,Incmpl,Enable,7.996,ON,OFF,OFF,OFF,ON
1913,ON,Avail,Compl,Enable,Compl,CL,CL,Compl,Unable,Not Avl,Compl,Compl,Enable,OFF,0,15.500,262,ON,13.750,15,0.106,2359,20,21
1914,-3,OFF,0,4.688,5.700,OFF,0,0,64,Avail,Compl,Enable,0,GRN2#  ,2011,ON,0,ACTIVE,ACTIVE,0.962,0.947,0.720,0.740,54.469
