Row,Accelerator Pedal Position (APP) Indicated Angle [%],Air Conditioning (AC) Relay Command,Air Flow Calculated [g/s],Calculated Three Way Catalyst (TWC) Temperature Bank 1 [degree C],Calculated Three Way Catalyst (TWC) Temperature Bank 2 [degree C],Camshaft Position (CMP) Sensor [rpm],Cycles Of Misfire Data,Cylinder 1 Injector Circuit Open Test Status,Cylinder 1 Injector Circuit Short Gnd Test Status,Cylinder 1 Injector Circuit Short Volts Test Status,Cylinder 1 Instrument Cluster (IC) Circuit Open Test Status,Cylinder 1 Instrument Cluster (IC) Circuit Short Gnd Test Status,Cylinder 1 Instrument Cluster (IC) Circuit Short Volts Test Status,Cylinder 2 Injector Circuit Open Test Status,Cylinder 2 Injector Circuit Short Gnd Test Status,Cylinder 2 Injector Circuit Short Volts Test Status,Cylinder 2 Instrument Cluster (IC) Circuit Open Test Status,Cylinder 2 Instrument Cluster (IC) Circuit Short Gnd Test Status,Cylinder 2 Instrument Cluster (IC) Circuit Short Volts Test Status,Cylinder 3 Injector Circuit Open Test Status,Cylinder 3 Injector Circuit Short Gnd Test Status,Cylinder 3 Injector Circuit Short Volts Test Status,Cylinder 3 Instrument Cluster (IC) Circuit Open Test Status,Cylinder 3 Instrument Cluster (IC) Circuit Short Gnd Test Status,Cylinder 3 Instrument Cluster (IC) Circuit Short Volts Test Status,Cylinder 4 Injector Circuit Open Test Status,Cylinder 4 Injector Circuit Short Gnd Test Status,Cylinder 4 Injector Circuit Short Volts Test Status,Cylinder 4 Instrument Cluster (IC) Circuit Open Test Status,Cylinder 4 Instrument Cluster (IC) Circuit Short Gnd Test Status,Cylinder 4 Instrument Cluster (IC) Circuit Short Volts Test Status,Cylinder 5 Injector Circuit Open Test Status,Cylinder 5 Injector Circuit Short Gnd Test Status,Cylinder 5 Injector Circuit Short Volts Test Status,Cylinder 5 Instrument Cluster (IC) Circuit Open Test Status,Cylinder 5 Instrument Cluster (IC) Circuit Short Gnd Test Status,Cylinder 5 Instrument Cluster (IC) Circuit Short Volts Test Status,Cylinder 6 Injector Circuit Open Test Status,Cylinder 6 Injector Circuit Short Gnd Test Status,Cylinder 6 Injector Circuit Short Volts Test Status,Cylinder 6 Instrument Cluster (IC) Circuit Open Test Status,Cylinder 6 Instrument Cluster (IC) Circuit Short Gnd Test Status,Cylinder 6 Instrument Cluster (IC) Circuit Short Volts Test Status,Cylinder 7 Injector Circuit Open Test Status,Cylinder 7 Injector Circuit Short Gnd Test Status,Cylinder 7 Injector Circuit Short Volts Test Status,Cylinder 7 Instrument Cluster (IC) Circuit Open Test Status,Cylinder 7 Instrument Cluster (IC) Circuit Short Gnd Test Status,Cylinder 7 Instrument Cluster (IC) Circuit Short Volts Test Status,Cylinder 8 Injector Circuit Open Test Status,Cylinder 8 Injector Circuit Short Gnd Test Status,Cylinder 8 Injector Circuit Short Volts Test Status,Cylinder 8 Instrument Cluster (IC) Circuit Open Test Status,Cylinder 8 Instrument Cluster (IC) Circuit Short Gnd Test Status,Cylinder 8 Instrument Cluster (IC) Circuit Short Volts Test Status,Cylinder Deactivation Performance Test,Engine Coolant Temperature (ECT) Sensor [degree C],Engine Load [%],Engine Oil Pressure Sensor [kPa],Engine Run Time,Engine Speed [rpm],Fuel Tank Level Remaining [%],Ignition 1 Signal [V],Injector 1 Disabled Due To Misfire,Injector 2 Disabled Due To Misfire,Injector 3 Disabled Due To Misfire,Injector 4 Disabled Due To Misfire,Injector 5 Disabled Due To Misfire,Injector 6 Disabled Due To Misfire,Injector 7 Disabled Due To Misfire,Injector 8 Disabled Due To Misfire,Injector PWM Bank 1 [ms],Injector PWM Bank 2 [ms],Intake Air Temperature (IAT) Sensor [degree C],Malfunction Indicator Lamp (MIL) Requested By DTC,Manifold Absolute Pressure (MAP) Sensor [kPa],Mass Air Flow (MAF) Sensor [g/s],Misfire Current Cylinder 1,Misfire Current Cylinder 2,Misfire Current Cylinder 3,Misfire Current Cylinder 4,Misfire Current Cylinder 5,Misfire Current Cylinder 6,Misfire Current Cylinder 7,Misfire Current Cylinder 8,Misfire History Cylinder 1,Misfire History Cylinder 2,Misfire History Cylinder 3,Misfire History Cylinder 4,Misfire History Cylinder 5,Misfire History Cylinder 6,Misfire History Cylinder 7,Misfire History Cylinder 8,Power Enrichment,Spark [deg],Throttle Position (TP) Indicated Angle [%],Total Misfire [counts],Vehicle Speed Sensor [km/h]
245,0.500,Off,5.445,291,291,552,9,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,55,18.431,320,00:05:18,553.250,98.931,14.168,No,No,No,No,No,No,No,No,2.118,2.013,13,No,34,5.660,0,0,0,0,0,0,4,0,0,16,0,2,0,1,873,4,Inactive,30,17.395,74,0
246,0.500,Off,5,291,291,519,11,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,55,18.431,324,00:05:18,516.500,98.931,14.244,No,No,No,No,No,No,No,No,2.194,2.073,13,No,35,5.760,0,0,0,0,0,0,6,0,0,16,0,2,0,1,873,4,Inactive,30.500,17.551,74,0
247,0.500,Off,5.422,291,291,526,12,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,55,19.216,312,00:05:19,535.500,98.931,14.194,No,No,No,No,No,No,No,No,2.314,2.194,13,No,36,6.040,0,0,0,0,0,0,6,0,0,16,0,2,0,1,873,4,Inactive,31,17.980,74,0
248,0.500,Off,5.602,291,291,522,14,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,55,18.431,320,00:05:19,510,98.931,14.168,No,No,No,No,No,No,No,No,2.194,2.088,13,No,35,5.710,0,0,0,0,0,0,6,0,0,16,0,2,0,1,873,4,Inactive,30.500,17.551,74,0
249,0.500,Off,5.422,291,291,524,16,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,55,18.431,320,00:05:19,527.750,98.931,14.168,No,No,No,No,No,No,No,No,2.254,2.148,13,No,36,5.800,0,0,0,0,0,0,8,0,0,16,0,2,0,1,873,4,Inactive,30.500,17.551,74,0
250,0.500,Off,5.336,291,291,538,18,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,55,18.431,320,00:05:20,543,98.931,14.268,No,No,No,No,No,No,No,No,2.194,2.073,13,No,35,5.770,0,0,0,0,0,0,8,0,0,16,0,2,0,1,873,4,Inactive,30.500,17.551,74,0
251,0.500,Off,5.508,291,291,547,20,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,55,18.431,320,00:05:20,558,98.931,14.144,No,No,No,No,No,No,No,No,2.088,1.983,13,No,34,5.640,0,0,0,0,0,0,10,0,0,16,0,2,0,1,873,4,Inactive,29.500,17.395,74,0
252,0.500,Off,5.344,291,291,503,21,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,55,18.039,316,00:05:21,485,98.931,13.969,No,No,No,No,No,No,No,No,2.194,2.088,13,No,35,5.770,0,2,0,0,0,0,10,0,0,16,0,2,0,1,873,4,Inactive,30.500,17.551,74,0
253,0.500,Off,5.438,291,291,515,23,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,55,20,324,00:05:21,520,98.931,14.244,No,No,No,No,No,No,No,No,2.374,2.254,13,No,37,6.220,0,2,0,0,0,0,14,0,0,16,0,2,0,1,873,4,Inactive,31,17.980,74,0
254,0.500,Off,5.891,291,291,560,25,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,55,19.216,320,00:05:21,567,98.931,14.168,No,No,No,No,No,No,No,No,2.314,2.209,13,No,37,5.950,0,2,0,0,0,0,14,0,0,16,0,2,0,1,873,4,Inactive,27.500,17.824,74,0
255,0.500,Off,5.586,291,291,551,27,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,55,18.039,324,00:05:22,572.750,98.931,14.144,No,No,No,No,No,No,No,No,2.178,2.058,13,No,35,5.710,0,2,0,0,0,0,16,2,0,16,0,2,0,1,873,4,Inactive,27,17.395,74,0
256,0.500,Off,5.477,291,291,501,28,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,55,18.039,320,00:05:22,503.500,98.931,14.094,No,No,No,No,No,No,No,No,2.178,2.073,13,No,35,5.690,0,2,0,0,0,0,18,2,0,16,0,2,0,1,873,4,Inactive,30.500,17.551,74,0
257,0.500,Off,5.469,291,291,526,30,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,55,19.216,324,00:05:23,486.750,98.931,14.168,No,No,No,No,No,No,No,No,2.269,2.163,13,No,36,5.940,0,2,0,0,0,0,22,2,0,16,0,2,0,1,873,4,Inactive,31,18.391,74,0
258,0.500,Off,5.492,291,291,519,32,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,55,19.608,312,00:05:23,525,98.931,14.343,No,No,No,No,No,No,No,No,2.419,2.314,13,No,37,6.140,0,2,0,0,0,0,22,2,0,16,0,2,0,1,873,4,Inactive,31.500,17.980,74,0
259,0.500,Off,6.055,291,291,576,34,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,55,18.431,332,00:05:23,591.250,98.931,14.194,No,No,No,No,No,No,No,No,2.194,2.103,13,No,36,5.820,0,2,0,0,0,0,26,2,0,16,0,2,0,1,873,4,Inactive,23.500,17.551,74,0
260,0.500,Off,5.516,291,291,528,35,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,55,18.431,324,00:05:24,539.500,98.931,14.244,No,No,No,No,No,No,No,No,2.133,2.028,13,No,35,5.570,0,2,0,0,0,0,28,2,0,16,0,2,0,1,873,4,Inactive,30.500,17.395,74,0
261,0.500,Off,5.398,291,291,509,37,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,55,18.431,324,00:05:24,480.500,98.931,14.094,No,No,No,No,No,No,No,No,2.178,2.058,13,No,35,5.700,0,2,0,0,0,0,32,2,0,16,0,2,0,1,873,4,Inactive,30.500,17.395,74,0
262,0.500,Off,5.023,291,291,467,39,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,55,21.961,320,00:05:25,481.750,98.931,14.168,No,No,No,No,No,No,No,No,2.599,2.464,13,No,38,6.650,0,2,0,0,0,0,34,2,0,16,0,2,0,1,873,4,Inactive,32,18.547,74,0
263,0.500,Off,6,291,291,581,41,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,55,19.216,328,00:05:25,583.250,98.931,14.293,No,No,No,No,No,No,No,No,2.329,2.239,13,No,37,6.030,0,2,0,0,0,0,36,2,0,16,0,2,0,1,873,4,Inactive,28.500,17.688,74,0
264,0.500,Off,5.516,291,291,556,43,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,55,18.431,324,00:05:25,578.500,98.931,14.244,No,No,No,No,No,No,No,No,2.103,1.998,13,No,35,5.660,0,2,0,0,0,0,38,2,0,16,0,2,0,1,873,4,Inactive,26.500,17.395,74,0
265,0.500,Off,5.164,291,291,513,44,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,55,18.431,320,00:05:26,521.500,98.931,14.094,No,No,No,No,No,No,No,No,2.118,1.998,13,No,34,5.490,0,2,0,0,0,0,40,2,0,16,0,2,0,1,873,4,Inactive,30.500,17.395,74,0
266,0.500,Off,5.148,291,291,490,46,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,55,20.392,316,00:05:26,457.500,98.931,14.244,No,No,No,No,No,No,No,No,2.389,2.269,13,No,37,6.280,0,2,0,0,0,0,42,2,0,16,0,2,0,1,873,4,Inactive,31,18.117,74,0
267,0.500,Off,5.008,291,291,483,48,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,55,21.961,320,00:05:27,485.750,98.931,14.144,No,No,No,No,No,No,No,No,2.749,2.569,13,No,40,6.800,0,2,0,0,0,0,44,2,0,16,0,2,0,1,873,4,Inactive,32.500,18.391,74,0
268,0.500,Off,6.711,291,291,602,49,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,55,19.216,324,00:05:27,612.250,98.931,14.268,No,No,No,No,No,No,No,No,2.329,2.178,13,No,37,5.910,0,2,0,0,0,0,48,2,0,16,0,2,0,1,873,4,Inactive,20,17.688,74,0
269,0.500,Off,6.133,291,291,585,51,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,55,18.431,324,00:05:27,583,98.931,14.318,No,No,No,No,No,No,No,No,2.088,1.968,13,No,34,5.730,0,2,0,0,0,0,48,2,0,16,0,2,0,1,873,4,Inactive,20,17.551,74,0
270,0.500,Off,5.492,291,291,524,53,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,55,18.431,328,00:05:28,525.750,98.931,14.244,No,No,No,No,No,No,No,No,2.058,1.953,13,No,34,5.770,0,2,0,0,0,0,50,2,0,16,0,2,0,1,873,4,Inactive,30.500,17.551,74,0
271,0.500,Off,4.945,291,291,484,55,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,55,19.608,316,00:05:28,459.750,98.931,14.318,No,No,No,No,No,No,No,No,2.314,2.209,13,No,36,6.070,0,2,0,0,0,0,52,2,0,16,0,2,0,1,873,4,Inactive,31,17.980,74,0
272,0.500,Off,4.930,291,291,480,57,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,55,21.961,320,00:05:29,481.250,98.931,14.268,No,No,No,No,No,No,No,No,2.704,2.524,13,No,40,6.780,0,2,0,0,0,0,52,2,0,16,0,2,0,1,873,4,Inactive,32.500,18.391,74,0
273,0.500,Off,6.430,291,291,569,58,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,55,18.431,320,00:05:29,588.750,98.931,14.368,No,No,No,No,No,No,No,No,2.314,2.209,13,No,37,5.900,0,2,0,0,0,0,54,2,0,16,0,2,0,1,873,4,Inactive,26,17.395,74,0
274,0.500,Off,6.055,291,291,541,60,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,55,18.039,324,00:05:29,538.500,98.931,14.368,No,No,No,No,No,No,No,No,2.073,1.983,13,No,34,5.800,0,2,0,0,0,0,56,2,0,16,0,2,0,1,873,4,Inactive,28,17.551,74,0
275,0.500,Off,5.547,291,291,558,62,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,55,18.824,320,00:05:30,560.750,98.931,14.393,No,No,No,No,No,No,No,No,2.118,2.013,13,No,34,5.810,0,2,0,0,0,0,58,2,0,16,0,2,0,1,873,4,Inactive,27.500,17.551,74,0
276,0.500,Off,5.273,291,291,527,64,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,55,18.431,324,00:05:30,526,98.931,14.417,No,No,No,No,No,No,No,No,2.178,2.058,13,No,35,5.720,0,2,0,0,0,0,58,2,0,16,0,2,0,1,873,4,Inactive,30.500,17.551,74,0
277,0.500,Off,5.328,291,291,501,66,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,55,20,320,00:05:31,501,98.931,14.368,No,No,No,No,No,No,No,No,2.449,2.284,13,No,37,6.230,0,2,0,0,0,0,60,2,0,16,0,2,0,1,873,4,Inactive,31.500,18.117,74,0
278,0.500,Off,5.781,291,291,527,67,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,55,18.431,316,00:05:31,541.500,98.931,14.268,No,No,No,No,No,No,No,No,2.239,2.118,13,No,36,5.540,0,2,0,0,0,0,60,2,0,16,0,2,0,1,873,4,Inactive,30.500,17.395,74,0
279,0.500,Off,5.711,291,291,538,69,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,55,17.647,324,00:05:31,522.500,98.931,14.194,No,No,No,No,No,No,No,No,2.133,2.028,13,No,35,5.740,0,2,0,0,0,0,62,2,0,16,0,2,0,1,873,4,Inactive,30.500,17.395,74,0
280,0.500,Off,5.641,291,291,571,71,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,56,18.431,316,00:05:32,574,98.931,14.393,No,No,No,No,No,No,No,No,2.088,1.983,13,No,34,5.670,0,2,0,0,0,0,62,2,0,16,0,2,0,1,873,4,Inactive,25.500,17.551,74,0
281,0.500,Off,5.328,291,291,536,73,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,56,18.039,328,00:05:32,538.250,98.931,14.318,No,No,No,No,No,No,No,No,2.103,1.998,13,No,34,5.640,0,2,0,0,0,0,62,2,0,16,0,2,0,1,873,4,Inactive,30.500,17.395,74,0
282,0.500,Off,5,291,291,476,75,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,56,20,316,00:05:33,482.500,98.931,14.318,No,No,No,No,No,No,No,No,2.359,2.284,13,No,37,6.220,0,2,0,0,0,0,64,2,0,16,0,2,0,1,873,4,Inactive,31,17.980,74,0
283,0.500,Off,5.727,291,291,522,76,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,56,20.392,316,00:05:33,534,98.931,14.244,No,No,No,No,No,No,No,No,2.554,2.434,13,No,39,6.470,0,2,0,0,0,0,64,2,0,16,0,2,0,1,873,4,Inactive,32,18.254,74,0
284,0.500,Off,6.305,291,291,593,78,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,56,18.431,328,00:05:33,607.250,98.931,14.293,No,No,No,No,No,No,No,No,2.178,2.058,13,No,36,5.750,0,2,0,0,0,0,64,2,0,16,0,2,0,1,873,4,Inactive,21,17.395,74,0
285,0.500,Off,5.633,291,291,576,80,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,56,18.431,328,00:05:34,574.750,98.931,14.393,No,No,No,No,No,No,No,No,2.028,1.923,13,No,34,5.660,0,2,0,0,0,0,66,2,0,16,0,2,0,1,873,4,Inactive,24.500,17.395,74,0
286,9.172,Off,5.039,291,291,504,82,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,56,27.059,320,00:05:34,510,98.931,14.268,No,No,No,No,No,No,No,No,2.404,2.284,13,No,37,7.390,0,2,0,0,0,0,68,2,0,16,0,2,0,1,873,4,Inactive,30.500,18.957,74,0
