Row,* Park/Neutral Position (PNP) Switch (If Equipped),Accelerator Pedal Position (APP) Indicated Angle [%],Air Conditioning (AC) Relay Command,Air Flow Calculated [g/s],Ambient Air Temperature [degree C],Barometric Pressure (BARO) [kPa],Brake Pedal Position (BPP) Signal,Cold Startup,Cruise Control Active,Deceleration Fuel Cutoff,Desired Idle Speed [rpm],Engine Control (EC) Ignition Relay Command,Engine Control (EC) Ignition Relay Feedback Signal [V],Engine Coolant Temperature (ECT) Sensor [degree C],Engine Load [%],Engine Oil Level Switch,Engine Oil Pressure Sensor [kPa],Engine Run Time,Engine Speed [rpm],Evaporative Emission (EVAP) Purge Solenoid Command [%],Evaporative Emission (EVAP) Vent Solenoid Command,Fuel Pump Relay Circuit Open Test Status,Fuel Pump Relay Circuit Short Gnd Test Status,Fuel Pump Relay Circuit Short Volts Test Status,Fuel Pump Relay Command,Fuel Tank Level Remaining [%],Fuel Tank Pressure Sensor [mmHg],Fuel Trim Cell,Heated Oxygen Sensor (HO2S) Bank 1 Sensor 1 [mV],Heated Oxygen Sensor (HO2S) Bank 1 Sensor 2 [mV],Heated Oxygen Sensor (HO2S) Bank 2 Sensor 1 [mV],Heated Oxygen Sensor (HO2S) Bank 2 Sensor 2 [mV],Ignition 1 Signal [V],Ignition Accessory Signal,Ignition Off Time [min],Injector PWM Bank 1 [ms],Injector PWM Bank 2 [ms],Intake Air Temperature (IAT) Sensor [degree C],Intake Manifold Pressure [kPa],Long Term Fuel Trim (FT) Bank 1 [%],Long Term Fuel Trim (FT) Bank 2 [%],Loop Status,Malfunction Indicator Lamp (MIL) Circuit Open Test Status,Malfunction Indicator Lamp (MIL) Circuit Short Gnd Test Status,Malfunction Indicator Lamp (MIL) Circuit Short Volts Test Status,Malfunction Indicator Lamp (MIL) Command,Malfunction Indicator Lamp (MIL) Requested By DTC,Manifold Absolute Pressure (MAP) Sensor [kPa],Mass Air Flow (MAF) Sensor [g/s],Power Enrichment,Short Term Fuel Trim (FT) Bank 1 [%],Short Term Fuel Trim (FT) Bank 2 [%],Spark [deg],Throttle Position (TP) Indicated Angle [%],Vehicle Speed Sensor [km/h],Warm-Ups Since DTC Cleared [counts],Warm-Ups w/o Emission Faults,Warm-Ups w/o Non-Emission Faults
362,In Gear,0.500,Off,16.484,5,98,Released,No,Inactive,Inactive,624,Off,13.800,90,25.098,OK,360,00:11:59,1216.750,89.020,Not Venting,Not Run,OK,Not Run,Off,11.088,-3.749,7,0,0,815.972,776.910,13.845,Off,50283,2.659,2.689,7,55,-12.500,-15.625,Open,Not Run,Not Run,OK,On,Yes,44,12.070,Inactive,3.906,3.906,36.500,21.379,59,3,0,0
363,In Gear,0.500,Off,11.875,5,98,Released,No,Inactive,Inactive,624,Off,13.800,90,23.922,OK,360,00:11:59,1127.500,69.412,Not Venting,Not Run,OK,Not Run,Off,12.265,-4.203,7,0,0,52.083,776.910,13.820,Off,50283,2.284,2.133,7,64,-14.062,-19.531,Open,Not Run,Not Run,OK,On,Yes,34,10.580,Inactive,-1.562,3.125,40,21.105,59,3,0,0
364,In Gear,0.500,Off,10.945,5,98,Applied,No,Inactive,Inactive,624,Off,13.800,90,23.922,OK,360,00:12:00,1111.750,56.863,Not Venting,Not Run,OK,Not Run,Off,13.049,-4.531,7,0,0,151.910,776.910,13.820,Off,50283,1.968,1.998,7,67,-14.062,-19.531,Open,Not Run,Not Run,OK,On,Yes,31,10.470,Inactive,3.125,3.906,30.500,21.105,60,3,0,0
365,In Gear,0.500,Off,9.945,5,98,Applied,No,Inactive,Inactive,624,Off,13.800,90,21.961,OK,356,00:12:00,1101.500,49.020,Not Venting,Not Run,OK,Not Run,Off,13.833,-4.689,7,0,0,772.569,776.910,13.845,Off,50283,1.758,1.698,7,69,-14.062,-19.531,Open,Not Run,Not Run,OK,On,Yes,30,9.360,Inactive,-1.562,-0.781,31,20.383,60,3,0,0
366,In Gear,0.500,Off,8.844,5,98,Applied,No,Inactive,Inactive,624,Off,13.700,90,19.216,OK,356,00:12:01,1060.750,36.078,Not Venting,Not Run,OK,Not Run,Off,14.225,-4.689,7,0,0,173.611,772.569,13.770,Off,50283,1.683,1.608,7,70,-14.062,-19.531,Open,Not Run,Not Run,OK,On,Yes,28,8.090,Inactive,-3.125,3.906,31,19.250,59,3,0,0
367,In Gear,0.500,Off,7.484,5,98,Applied,No,Inactive,Inactive,624,Off,13.700,90,16.863,OK,352,00:12:01,998.500,28.627,Not Venting,Not Run,OK,Not Run,Off,13.833,-4.493,7,0,0,785.590,772.569,13.770,Off,50283,1.487,1.352,7,73,-14.062,-19.531,Open,Not Run,Not Run,OK,On,Yes,25,6.630,Inactive,2.344,-0.781,24,18.254,59,3,0,0
368,In Gear,0.500,Off,6.805,5,98,Released,No,Inactive,Inactive,624,Off,13.700,90,17.255,OK,348,00:12:01,938,25.098,Not Venting,Not Run,OK,Not Run,Off,12.657,-4.135,7,0,0,160.590,772.569,13.770,Off,50283,1.397,1.322,7,73,-14.062,-19.531,Open,Not Run,Not Run,OK,On,Yes,24,6.390,Inactive,-1.562,-0.781,22.500,18.254,58,3,0,0
369,In Gear,9.504,Off,6.367,5,98,Released,No,Inactive,Inactive,624,Off,13.700,90,16.863,OK,348,00:12:02,891.250,23.922,Not Venting,Not Run,OK,Not Run,Off,12.265,-3.913,7,0,0,86.806,772.569,13.795,Off,50283,1.487,1.472,7,74,-14.062,-19.531,Open,Not Run,Not Run,OK,On,Yes,24,5.990,Inactive,-1.562,3.906,22,19.953,58,3,0,0
370,In Gear,14.621,Off,17.914,5,98,Released,No,Inactive,Inactive,624,Off,13.700,90,59.608,OK,348,00:12:02,1130.500,65.098,Not Venting,Not Run,OK,Not Run,Off,10.696,-3.487,0,0,0,824.653,768.229,13.795,Off,50283,3.816,4.072,7,55,-9.375,-10.156,Open,Not Run,Not Run,OK,On,Yes,41,26.420,Inactive,-2.344,5.469,25.500,29.914,58,3,0,0
371,In Gear,19.680,Off,40.758,5,98,Released,No,Inactive,Inactive,624,Off,13.700,90,79.608,OK,368,00:12:02,1436,99.608,Not Venting,Not Run,OK,Not Run,Off,8.735,-3.319,1,0,0,52.083,755.208,13.770,Off,50283,7.587,7.948,7,25,-2.344,-3.125,Open,Not Run,Not Run,OK,On,Yes,71,45.630,Inactive,4.688,9.375,24,35.461,58,3,0,0
372,In Gear,20.031,Off,49.945,5,98,Released,No,Inactive,Inactive,624,Off,13.700,90,75.686,OK,376,00:12:03,1675.750,100,Not Venting,Not Run,OK,Not Run,Off,8.735,-3.587,1,0,0,868.056,759.549,13.820,Off,50283,7.933,7.993,7,21,-1.562,-3.125,Open,Not Run,Not Run,OK,On,Yes,77,51.050,Inactive,0,10.938,22.500,36.594,59,3,0,0
373,In Gear,14.445,Off,46.516,5,98,Released,No,Inactive,Inactive,624,Off,13.800,90,59.608,OK,376,00:12:03,1687.250,100,Not Venting,Not Run,OK,Not Run,Off,9.520,-3.974,1,0,0,238.715,768.229,13.845,Off,50283,6.791,7.212,7,23,-1.562,-3.125,Open,Not Run,Not Run,OK,On,Yes,76,40.860,Inactive,4.688,-2.344,25,33.176,60,3,0,0
374,In Gear,14.113,Off,38.859,5,98,Released,No,Inactive,Inactive,624,Off,13.800,90,61.569,OK,372,00:12:04,1561,100,Not Venting,Not Run,OK,Not Run,Off,9.912,-4.408,1,0,0,846.354,768.229,13.845,Off,50283,6.505,6.205,7,33,-1.562,-3.125,Open,Not Run,Not Run,OK,On,Yes,65,38.300,Inactive,3.906,6.250,27,32.902,61,3,0,0
375,In Gear,14.074,Off,38.602,5,98,Released,No,Inactive,Inactive,624,Off,13.800,90,61.176,OK,352,00:12:04,1547.750,100,Not Venting,Not Run,OK,Not Run,Off,10.696,-4.921,1,0,0,750.868,776.910,13.845,Off,50283,6.085,5.919,7,33,-1.562,-3.125,Open,Not Run,Not Run,OK,On,Yes,65,38,Inactive,-2.344,-3.906,26.500,32.902,62,3,0,0
376,In Gear,12.785,Off,34.602,5,98,Released,No,Inactive,Inactive,624,Off,13.700,90,54.902,OK,368,00:12:04,1517,100,Not Venting,Not Run,OK,Not Run,Off,11.088,-5.436,1,0,0,855.035,772.569,13.795,Off,50283,5.559,5.829,7,37,-1.562,-3.125,Open,Not Run,Not Run,OK,On,Yes,61,33.530,Inactive,3.125,3.125,28,31.477,63,3,0,0
377,In Gear,12.785,Off,32.781,5,98,Released,No,Inactive,Inactive,624,Off,13.700,90,55.294,OK,364,00:12:05,1489,100,Not Venting,Not Run,OK,Not Run,Off,11.480,-5.940,1,0,0,837.674,802.951,13.770,Off,50283,5.183,5.334,7,39,-1.562,-3.125,Open,Not Run,Not Run,OK,On,Yes,60,32.980,Inactive,-4.688,-2.344,28.500,31.047,63,3,0,0
378,In Gear,12.785,Off,32.734,5,98,Released,No,Inactive,Inactive,624,Off,13.700,90,55.686,OK,376,00:12:05,1478.500,100,Not Venting,Not Run,OK,Not Run,Off,11.480,-6.406,1,0,0,776.910,807.292,13.795,Off,50283,5.604,5.003,7,39,-1.562,-3.125,Open,Not Run,Not Run,OK,On,Yes,59,32.910,Inactive,0.781,-9.375,28,31.184,63,3,0,0
379,In Gear,16.164,Off,41.359,5,98,Released,No,Inactive,Inactive,624,Off,13.700,90,70.980,OK,356,00:12:06,1541,100,Not Venting,Not Run,OK,Not Run,Off,11.480,-6.842,1,0,0,850.694,798.611,13.770,Off,50283,6.460,6.806,7,31,-1.562,-3.125,Open,Not Run,Not Run,OK,On,Yes,66,43.480,Inactive,-5.469,-0.781,26,34.172,64,3,0,0
380,In Gear,12.434,Off,36.250,5,98,Released,No,Inactive,Inactive,624,Off,13.700,90,50.196,OK,364,00:12:06,1575.250,100,Not Venting,Not Run,OK,Not Run,Off,11.480,-7.200,1,0,0,855.035,811.632,13.795,Off,50283,5.484,5.183,7,36,-2.344,-3.125,Open,Not Run,Not Run,OK,On,Yes,63,32.190,Inactive,-1.562,-6.250,26,30.773,64,3,0,0
381,In Gear,12.434,Off,31.992,5,98,Released,No,Inactive,Inactive,624,Off,13.700,90,54.510,OK,364,00:12:06,1476.250,100,Not Venting,Not Run,OK,Not Run,Off,11.480,-7.544,1,0,0,724.826,802.951,13.795,Off,50283,5.364,5.303,7,40,-2.344,-3.125,Open,Not Run,Not Run,OK,On,Yes,58,32.430,Inactive,-1.562,-1.562,27,30.773,65,3,0,0
382,In Gear,13.586,Off,32.383,5,98,Released,No,Inactive,Inactive,624,Off,13.700,90,54.902,OK,360,00:12:07,1477,100,Not Venting,Not Run,OK,Not Run,Off,11.873,-7.898,1,0,0,820.312,807.292,13.746,Off,50283,5.138,5.153,7,40,-3.125,-3.125,Open,Not Run,Not Run,OK,On,Yes,58,32.430,Inactive,-7.031,-7.031,27,31.477,65,3,0,0
383,In Gear,17.004,Off,41.438,5,98,Released,No,Inactive,Inactive,624,Off,13.700,90,69.020,OK,364,00:12:07,1555.250,100,Not Venting,Not Run,OK,Not Run,Off,12.265,-8.217,1,0,0,134.549,798.611,13.746,Off,50283,6.400,6.641,7,31,-3.125,-3.906,Open,Not Run,Not Run,OK,On,Yes,66,43.660,Inactive,-7.031,-11.719,25,34.035,65,3,0,0
384,In Gear,21.047,Off,53.805,5,98,Released,No,Inactive,Inactive,624,Off,13.700,90,79.608,OK,376,00:12:08,1707,100,Not Venting,Not Run,OK,Not Run,Off,12.657,-8.438,1,0,0,316.840,781.250,13.770,Off,50283,8.008,7.918,7,20,-3.125,-3.906,Open,Not Run,Not Run,OK,On,Yes,78,55.390,Inactive,-1.562,-2.344,21,37.453,66,3,0,0
385,In Gear,22.102,Off,57.375,5,98,Released,No,Inactive,Inactive,624,Off,13.700,90,80.784,OK,372,00:12:08,1756,100,Not Venting,Not Run,OK,Not Run,Off,13.049,-8.539,1,0,0,416.667,763.889,13.770,Off,50283,8.323,8.549,7,17,-3.125,-3.906,Open,Not Run,Not Run,OK,On,Yes,81,57.010,Inactive,-0.781,2.344,21,38.293,67,3,0,0
386,In Gear,25.070,Off,62.414,5,98,Released,No,Inactive,Inactive,624,Off,13.600,90,84.314,OK,372,00:12:08,1809.250,100,Not Venting,Not Run,OK,Not Run,Off,13.833,-8.525,1,0,0,169.271,759.549,13.670,Off,50283,8.549,8.864,7,13,-3.125,-3.906,Open,Not Run,Not Run,OK,On,Yes,85,62.090,Inactive,-4.688,-5.469,21,40.285,67,3,0,0
387,In Gear,25.070,Off,63.773,5,98,Released,No,Inactive,Inactive,624,Off,13.600,90,82.353,OK,372,00:12:09,1831.500,100,Not Venting,Not Run,OK,Not Run,Off,13.833,-8.377,1,0,0,125.868,716.146,13.696,Off,50283,9.240,9.165,7,12,-3.125,-3.906,Open,Not Run,Not Run,OK,On,Yes,86,61.660,Inactive,5.469,4.688,22,40.285,68,3,0,0
388,In Gear,25.070,Off,63.953,5,98,Released,No,Inactive,Inactive,624,Off,13.600,90,82.353,OK,380,00:12:09,1833,100,Not Venting,Not Run,OK,Not Run,Off,14.225,-8.161,1,0,0,837.674,742.188,13.696,Off,50283,8.594,9.285,7,12,-3.125,-3.906,Open,Not Run,Not Run,OK,On,Yes,86,62.090,Inactive,3.906,7.031,21.500,40.285,69,3,0,0
389,In Gear,24.992,Off,64.055,5,98,Released,No,Inactive,Inactive,624,Off,13.600,90,83.137,OK,376,00:12:09,1837,100,Not Venting,Not Run,OK,Not Run,Off,14.225,-8.050,1,0,0,65.104,720.486,13.720,Off,50283,9.240,8.849,7,12,-3.125,-3.906,Open,Not Run,Not Run,OK,On,Yes,86,61.810,Inactive,5.469,2.344,21.500,40.285,69,3,0,0
390,In Gear,24.992,Off,64.633,5,98,Released,No,Inactive,Inactive,624,Off,13.600,90,83.137,OK,388,00:12:10,1850.250,100,Not Venting,Not Run,OK,Not Run,Off,14.618,-7.859,1,0,0,820.312,724.826,13.720,Off,50283,9.270,9.405,7,12,-3.125,-3.906,Open,Not Run,Not Run,OK,On,Yes,86,61.660,Inactive,4.688,7.812,22,40.285,70,3,0,0
391,In Gear,24.934,Off,64.688,5,98,Released,No,Inactive,Inactive,624,Off,13.600,90,83.137,OK,384,00:12:10,1842.750,100,Not Venting,Not Run,OK,Not Run,Off,14.618,-7.666,1,0,0,112.847,716.146,13.720,Off,50283,8.879,9.105,7,12,-3.125,-3.906,Open,Not Run,Not Run,OK,On,Yes,86,62.520,Inactive,5.469,-1.562,22,40.285,70,3,0,0
392,In Gear,24.602,Off,64.773,5,98,Released,No,Inactive,Inactive,624,Off,13.600,90,82.353,OK,376,00:12:11,1856.500,100,Not Venting,Not Run,OK,Not Run,Off,15.010,-7.490,1,0,0,742.188,720.486,13.720,Off,50283,9.270,9.075,7,12,-3.125,-3.906,Open,Not Run,Not Run,OK,On,Yes,86,61.660,Inactive,6.250,4.688,22,40.285,71,3,0,0
393,In Gear,23.195,Off,63.664,5,98,Released,No,Inactive,Inactive,624,Off,13.600,90,80.784,OK,388,00:12:11,1853,100,Not Venting,Not Run,OK,Not Run,Off,15.402,-7.339,1,0,0,655.382,716.146,13.720,Off,50283,8.984,8.864,7,13,-3.125,-3.906,Open,Not Run,Not Run,OK,On,Yes,84,60.960,Inactive,5.469,5.469,23,39.426,72,3,0,0
394,In Gear,16.516,Off,56.234,5,98,Released,No,Inactive,Inactive,624,Off,13.600,90,69.804,OK,392,00:12:11,1811.500,100,Not Venting,Not Run,OK,Not Run,Off,15.794,-7.229,1,0,0,794.271,729.167,13.720,Off,50283,7.737,7.197,7,20,-3.125,-3.906,Open,Not Run,Not Run,OK,On,Yes,79,51.160,Inactive,5.469,0,25.500,35.871,73,3,0,0
395,In Gear,10.695,Off,37.312,5,98,Released,No,Inactive,Inactive,624,Off,13.600,90,54.118,OK,388,00:12:12,1601.750,100,Not Venting,Not Run,OK,Not Run,Off,16.186,-7.319,1,0,0,824.653,720.486,13.720,Off,50283,5.589,5.258,7,38,-3.125,-3.906,Open,Not Run,Not Run,OK,On,Yes,60,34.770,Inactive,4.688,4.688,29.500,31.184,73,3,0,0
396,In Gear,0.500,Off,21.953,5,98,Released,No,Inactive,Inactive,624,Off,13.700,90,29.804,OK,380,00:12:12,1447,94.118,Not Venting,Not Run,OK,Not Run,Off,16.578,-7.587,7,0,0,104.167,724.826,13.720,Off,50283,3.065,2.870,7,53,-14.062,-19.531,Open,Not Run,Not Run,OK,On,Yes,46,17.290,Inactive,4.688,-3.125,37,24.934,73,3,0,0
397,In Gear,0.500,Off,16.242,5,98,Released,No,Inactive,Inactive,624,Off,13.600,90,24.314,OK,372,00:12:13,1376.250,85.490,Not Venting,Not Run,OK,Not Run,Off,16.971,-7.843,7,0,0,47.743,724.826,13.746,Off,50283,2.404,2.299,7,62,-14.062,-19.531,Open,Not Run,Not Run,OK,On,Yes,36,13.370,Inactive,6.250,4.688,37,22.941,73,3,0,0
398,In Gear,0.500,Off,14.055,5,98,Released,No,Inactive,Inactive,624,Off,13.700,90,23.922,OK,372,00:12:13,1346.250,73.725,Not Venting,Not Run,OK,Not Run,Off,16.578,-7.951,7,0,0,768.229,720.486,13.746,Off,50283,2.073,2.148,7,66,-13.281,-19.531,Open,Not Run,Not Run,OK,On,Yes,32,12.820,Inactive,1.562,10.156,36.500,22.668,73,3,0,0
399,In Gear,0.500,Off,12.289,5,98,Released,No,Inactive,Inactive,624,Off,13.600,90,20.784,OK,368,00:12:14,1321,65.098,Not Venting,Not Run,OK,Not Run,Off,15.402,-7.920,7,0,0,863.715,724.826,13.746,Off,50283,1.788,1.668,7,69,-13.281,-19.531,Open,Not Run,Not Run,OK,On,Yes,29,10.990,Inactive,0.781,1.562,38,21.379,73,3,0,0
400,In Gear,0.500,Off,11.188,5,98,Released,No,Inactive,Inactive,624,Off,13.500,90,19.216,OK,368,00:12:14,1285.500,54.118,Not Venting,Not Run,OK,Not Run,Off,14.225,-7.745,7,0,0,737.847,720.486,13.646,Off,50283,1.532,1.517,7,71,-13.281,-19.531,Open,Not Run,Not Run,OK,On,Yes,27,9.950,Inactive,-3.906,0.781,37.500,20.812,72,3,0,0
401,In Gear,0.500,Off,9.953,5,98,Released,No,Inactive,Inactive,624,Off,13.600,90,17.255,OK,368,00:12:14,1275.500,40.392,Not Venting,Not Run,OK,Not Run,Off,13.049,-7.447,7,0,0,117.188,720.486,13.746,Off,50283,1.502,1.427,7,73,-13.281,-19.531,Open,Not Run,Not Run,OK,On,Yes,25,8.880,Inactive,3.906,4.688,32.500,19.816,72,3,0,0
402,In Gear,0.500,Off,8.445,5,98,Released,No,Inactive,Inactive,624,Off,13.700,90,14.902,OK,368,00:12:15,1207.500,29.020,Not Venting,Not Run,OK,Not Run,Off,11.873,-7.020,7,0,0,768.229,720.486,13.746,Off,50283,1.262,1.262,7,75,-13.281,-19.531,Open,Not Run,Not Run,OK,On,Yes,23,7.160,Inactive,-0.781,5.469,25,18.684,72,3,0,0
403,In Gear,0.500,Off,7.992,5,98,Released,No,Inactive,Inactive,624,Off,13.600,90,15.686,OK,364,00:12:15,1173,27.451,Not Venting,Not Run,OK,Not Run,Off,11.480,-6.476,7,0,0,789.931,720.486,13.770,Off,50283,1.232,1.217,7,76,-13.281,-19.531,Open,Not Run,Not Run,OK,On,Yes,22,7.270,Inactive,-2.344,0.781,24,18.684,72,3,0,0
404,In Gear,0.500,Off,7.656,5,98,Released,No,Inactive,Inactive,624,Off,13.600,90,15.294,OK,368,00:12:16,1137.750,26.667,Not Venting,Not Run,OK,Not Run,Off,11.088,-5.866,7,0,0,525.174,720.486,13.720,Off,50283,1.157,1.187,7,76,-13.281,-19.531,Open,Not Run,Not Run,OK,On,Yes,22,6.820,Inactive,-6.250,0,22.500,18.391,71,3,0,0
405,In Gear,0.500,Off,7.375,5,98,Released,No,Inactive,Inactive,624,Off,13.600,90,15.294,OK,364,00:12:16,1127.750,25.490,Not Venting,Not Run,OK,Not Run,Off,11.088,-5.265,7,0,0,794.271,720.486,13.746,Off,50283,1.112,1.202,7,77,-13.281,-19.531,Open,Not Run,Not Run,OK,On,Yes,21,6.700,Inactive,-8.594,4.688,20.500,18.117,71,3,0,0
406,In Gear,0.500,Off,7.266,5,98,Released,No,Inactive,Inactive,624,Off,13.700,90,14.510,OK,360,00:12:16,1118.250,25.098,Not Venting,Not Run,OK,Not Run,Off,11.480,-4.689,7,0,0,768.229,720.486,13.746,Off,50283,1.157,1.142,7,77,-13.281,-19.531,Open,Not Run,Not Run,OK,On,Yes,21,6.680,Inactive,0.781,0,21,18.117,71,3,0,0
407,In Gear,0.500,Off,7.180,5,98,Released,No,Inactive,Inactive,624,Off,13.600,90,15.294,OK,356,00:12:17,1105.750,25.098,Not Venting,Not Run,OK,Not Run,Off,11.873,-4.142,7,0,0,789.931,720.486,13.746,Off,50283,1.202,1.157,7,77,-13.281,-19.531,Open,Not Run,Not Run,OK,On,Yes,21,6.630,Inactive,-3.906,-0.781,21,18.117,71,3,0,0
408,In Gear,0.500,Off,7.164,5,98,Released,No,Inactive,Inactive,624,Off,13.700,90,14.902,OK,356,00:12:17,1103.500,25.490,Not Venting,Not Run,OK,Not Run,Off,11.873,-3.872,7,0,0,772.569,724.826,13.746,Off,50283,1.187,1.097,7,77,-13.281,-19.531,Open,Not Run,Not Run,OK,On,Yes,21,6.580,Inactive,-4.688,-3.906,20.500,18.117,71,3,0,0
409,In Gear,0.500,Off,7.148,5,98,Released,No,Inactive,Inactive,624,Off,13.700,90,15.294,OK,360,00:12:17,1090,25.098,Not Venting,Not Run,OK,Not Run,Off,11.873,-3.386,7,0,0,312.500,724.826,13.795,Off,50283,1.127,1.217,7,77,-13.281,-19.531,Open,Not Run,Not Run,OK,On,Yes,21,6.630,Inactive,-8.594,-6.250,20.500,18.117,70,3,0,0
410,In Gear,0.500,Off,7.195,5,98,Released,No,Inactive,Inactive,624,Off,13.700,91,15.294,OK,348,00:12:18,1112.250,25.098,Not Venting,Not Run,OK,Not Run,Off,12.265,-2.993,7,0,0,798.611,724.826,13.795,Off,50283,1.232,1.202,7,77,-13.281,-19.531,Open,Not Run,Not Run,OK,On,Yes,21,6.460,Inactive,-6.250,2.344,21,18.117,71,3,0,0
411,In Gear,0.500,Off,7.188,5,98,Applied,No,Inactive,Inactive,624,Off,13.700,91,15.686,OK,360,00:12:18,1100.250,25.098,Not Venting,Not Run,OK,Not Run,Off,12.265,-2.651,7,0,0,815.972,720.486,13.795,Off,50283,1.157,1.127,7,77,-13.281,-19.531,Open,Not Run,Not Run,OK,On,Yes,21,6.800,Inactive,-6.250,-2.344,20.500,18.117,71,3,0,0
412,In Gear,0.500,Off,7.148,5,98,Applied,No,Inactive,Inactive,624,Off,13.700,91,15.294,OK,360,00:12:19,1082.250,25.098,Not Venting,Not Run,OK,Not Run,Off,12.265,-2.329,7,0,0,742.188,729.167,13.770,Off,50283,1.187,1.142,7,76,-13.281,-19.531,Open,Not Run,Not Run,OK,On,Yes,21,6.590,Inactive,-6.250,-3.125,20.500,18.117,70,3,0,0
413,In Gear,0.500,Off,7.109,5,98,Applied,No,Inactive,Inactive,624,Off,13.700,91,15.294,OK,352,00:12:19,1077.750,25.098,Not Venting,Not Run,OK,Not Run,Off,11.873,-2.045,7,0,0,177.951,733.507,13.795,Off,50283,1.247,1.232,7,76,-14.062,-19.531,Open,Not Run,Not Run,OK,On,Yes,22,6.560,Inactive,-7.031,1.562,20.500,18.117,70,3,0,0
414,In Gear,0.500,Off,6.930,5,98,Applied,No,Inactive,Inactive,624,Off,13.700,91,14.902,OK,352,00:12:19,1067.500,24.314,Not Venting,Not Run,OK,Not Run,Off,11.088,-1.807,7,0,0,737.847,729.167,13.795,Off,50283,1.202,1.202,7,76,-14.062,-19.531,Open,Not Run,Not Run,OK,On,Yes,21,6.240,Inactive,-2.344,2.344,19.500,17.824,69,3,0,0
415,In Gear,0.500,Off,6.609,5,98,Applied,No,Inactive,Inactive,624,Off,13.700,91,15.686,OK,348,00:12:20,1015.250,23.137,Not Venting,Not Run,OK,Not Run,Off,10.696,-1.593,7,0,0,755.208,737.847,13.746,Off,50283,1.157,1.157,7,76,-15.625,-19.531,Open,Not Run,Not Run,OK,On,Yes,21,6.340,Inactive,-6.250,-2.344,18.500,17.688,68,3,0,0
416,In Gear,0.500,Off,6.438,5,98,Applied,No,Inactive,Inactive,624,Off,13.600,91,15.686,OK,348,00:12:20,981.500,23.137,Not Venting,Not Run,OK,Not Run,Off,8.343,-1.402,7,0,0,716.146,746.528,13.795,Off,50283,1.232,1.142,7,76,-15.625,-19.531,Open,Not Run,Not Run,OK,On,Yes,22,6.130,Inactive,-1.562,-3.125,18,17.551,67,3,0,0
417,In Gear,0.500,Off,6.398,5,98,Applied,No,Inactive,Inactive,624,Off,13.600,91,16.078,OK,348,00:12:21,977.500,22.745,Not Venting,Not Run,OK,Not Run,Off,5.598,-1.233,7,0,0,585.938,759.549,13.720,Off,50283,1.187,1.157,7,76,-15.625,-19.531,Open,Not Run,Not Run,OK,On,Yes,22,6.150,Inactive,-0.781,1.562,18.500,17.551,65,3,0,0
418,In Gear,0.500,Off,6.164,5,98,Applied,No,Inactive,Inactive,624,Off,13.600,91,16.471,OK,340,00:12:21,950,22.745,Not Venting,Not Run,OK,Not Run,Off,4.029,-1.114,7,0,0,737.847,755.208,13.696,Off,50283,1.217,1.187,7,76,-15.625,-19.531,Open,Not Run,Not Run,OK,On,Yes,22,6.210,Inactive,-5.469,-3.125,19.500,17.551,63,3,0,0
419,In Gear,0.500,Off,6.070,5,98,Applied,No,Inactive,Inactive,624,Off,13.600,91,16.078,OK,336,00:12:21,935.250,22.745,Not Venting,Not Run,OK,Not Run,Off,2.853,-0.995,7,0,0,785.590,768.229,13.720,Off,50283,1.247,1.187,7,76,-15.625,-19.531,Open,Not Run,Not Run,OK,On,Yes,22,6.020,Inactive,-5.469,-4.688,20,17.551,61,3,0,0
420,In Gear,0.500,Off,5.953,5,98,Applied,No,Inactive,Inactive,624,Off,13.600,91,16.078,OK,344,00:12:22,902.500,22.745,Not Venting,Not Run,OK,Not Run,Off,1.676,-0.887,7,0,0,690.104,781.250,13.720,Off,50283,1.262,1.142,7,75,-15.625,-19.531,Open,Not Run,Not Run,OK,On,Yes,23,5.830,Inactive,-0.781,-7.812,20.500,17.258,60,3,0,0
421,In Gear,0.500,Off,5.984,5,98,Applied,No,Inactive,Inactive,624,Off,13.600,91,16.471,OK,332,00:12:22,893,22.353,Not Venting,Not Run,OK,Not Run,Off,1.284,-0.788,7,0,0,60.764,794.271,13.696,Off,50283,1.292,1.292,7,75,-15.625,-19.531,Open,Not Run,Not Run,OK,On,Yes,23,5.960,Inactive,-5.469,-0.781,21.500,17.258,58,3,0,0
422,In Gear,0.500,Off,5.766,5,98,Applied,No,Inactive,Inactive,624,Off,13.700,91,17.255,OK,336,00:12:23,857.500,21.961,Not Venting,Not Run,OK,Not Run,Off,0.892,-0.733,7,0,0,798.611,807.292,13.746,Off,50283,1.382,1.262,7,74,-15.625,-19.531,Open,Not Run,Not Run,OK,On,Yes,24,5.890,Inactive,-1.562,-4.688,22,17.258,57,3,0,0
423,In Gear,0.500,Off,5.820,5,98,Applied,No,Inactive,Inactive,624,Off,13.700,91,17.255,OK,332,00:12:23,837,21.961,Not Venting,Not Run,OK,Not Run,Off,0.892,-0.693,7,0,0,781.250,815.972,13.770,Off,50283,1.337,1.277,7,74,-15.625,-19.531,Open,Not Run,Not Run,OK,On,Yes,24,5.930,Inactive,-6.250,-4.688,23,17.258,56,3,0,0
