Row,+BM Voltage [V],Atmosphere Pressure [kPa],Av Engine Speed of All Cyl [rpm],Battery Voltage [V],Calculate Load [%],Coolant Temp [degree C],Engine Speed [rpm],Engine Speed of Cyl Count1 [rpm],Engine Speed of Cyl Count2 [rpm],IGN Advance [deg],Injection Volum (Cylinder1) [ml],Knock Correct Learn Value [degree CA],Short FT (Bank1 Sensor1) [%],Short FT (Bank2 Sensor1) [%]
4034,13.672,97,51199.219,13.437,23.922,82,698.250,51199.219,51199.219,15,0.101,21,0.781,0
4035,13.690,96,51199.219,13.437,23.922,82,700,51199.219,51199.219,15,0.101,21,0.781,0
4036,13.673,97,51199.219,13.437,23.922,82,696.750,51199.219,51199.219,15,0.100,21,0.781,0
4037,13.673,97,51199.219,13.437,23.922,82,699,51199.219,51199.219,15,0.100,21,0.781,0
4038,13.687,97,51199.219,13.437,23.922,82,696.750,51199.219,51199.219,15,0.100,21,0.781,0
4039,13.672,96,51199.219,13.457,23.922,82,697.500,51199.219,51199.219,15,0.100,21,0.781,0
4040,13.671,96,51199.219,13.437,23.922,82,690.500,51199.219,51199.219,15,0.100,21,0.781,0
4041,13.672,96,51199.219,13.437,23.922,82,691.250,51199.219,51199.219,15,0.100,21,0.781,0
4042,13.672,97,51199.219,13.437,23.922,82,692.750,51199.219,51199.219,15,0.100,21,0.781,0.781
4043,13.672,97,51199.219,13.437,23.922,82,689,51199.219,51199.219,15,0.100,21,0.781,0.781
4044,13.671,97,51199.219,13.437,23.922,82,693.750,51199.219,51199.219,15,0.100,21,0.781,0.781
4045,13.672,97,51199.219,13.437,23.922,82,694.500,51199.219,51199.219,15,0.100,21,0.781,0.781
4046,13.672,96,51199.219,13.437,23.922,82,696,51199.219,51199.219,15,0.100,21,0.781,0.781
4047,13.682,96,51199.219,13.437,23.922,82,698.250,51199.219,51199.219,15,0.100,21,0.781,0
4048,13.672,97,51199.219,13.437,23.922,82,696.750,51199.219,51199.219,15,0.100,21,1.562,0
4049,13.672,97,51199.219,13.437,23.922,82,701.500,51199.219,51199.219,15,0.100,21,1.562,0
4050,13.680,97,51199.219,13.437,23.922,82,698.250,51199.219,51199.219,15,0.100,21,1.562,0
4051,13.689,97,51199.219,13.437,23.922,82,699,51199.219,51199.219,15,0.100,21,1.562,0
4052,13.672,96,51199.219,13.457,23.529,82,698.250,51199.219,51199.219,15,0.100,21,1.562,0
4053,13.672,97,51199.219,13.437,23.529,82,698.250,51199.219,51199.219,15,0.100,21,1.562,0
4054,13.682,97,51199.219,13.437,23.922,82,701.500,51199.219,51199.219,15,0.100,21,1.562,0
4055,13.672,97,51199.219,13.437,23.922,82,696,51199.219,51199.219,15,0.100,21,1.562,0
4056,13.673,97,51199.219,13.437,23.922,82,700,51199.219,51199.219,15,0.100,21,1.562,0
4057,13.672,97,51199.219,13.417,23.529,82,692.750,51199.219,51199.219,15,0.100,21,1.562,0
4058,13.671,96,51199.219,13.437,23.922,82,687.500,51199.219,51199.219,15,0.100,21,1.562,0
4059,13.679,97,51199.219,13.437,23.922,82,698.250,51199.219,51199.219,15,0.100,21,1.562,0
4060,13.672,97,51199.219,13.437,23.922,82,700,51199.219,51199.219,15,0.100,21,1.562,0
4061,13.672,97,51199.219,13.437,23.922,82,706.250,51199.219,51199.219,15,0.100,21,1.562,0
4062,13.680,97,51199.219,13.437,23.529,82,708.500,51199.219,51199.219,15,0.100,21,1.562,0
4063,13.672,96,51199.219,13.437,23.529,82,703.750,51199.219,51199.219,15,0.100,21,1.562,0
4064,13.672,96,51199.219,13.457,23.529,82,706.250,51199.219,51199.219,15,0.100,21,1.562,0
4065,13.672,97,51199.219,13.437,23.922,82,708.500,51199.219,51199.219,15,0.100,21,1.562,0
4066,13.672,97,51199.219,13.437,23.529,82,712.500,51199.219,51199.219,15,0.100,21,1.562,0
4067,13.672,97,51199.219,13.437,23.529,82,700,51199.219,51199.219,15,0.100,21,1.562,0
4068,13.672,97,51199.219,13.437,23.529,82,701.500,51199.219,51199.219,15,0.100,21,0.781,0
4069,13.672,96,51199.219,13.437,23.529,82,703.750,51199.219,51199.219,15,0.100,21,0.781,0
4070,13.672,97,51199.219,13.457,23.922,82,699,51199.219,51199.219,15,0.100,21,0.781,0
4071,13.671,97,51199.219,13.437,23.922,82,696.750,51199.219,51199.219,15,0.100,21,0.781,0
4072,13.682,97,51199.219,13.437,23.922,82,700,51199.219,51199.219,15,0.100,21,0.781,0
4073,13.672,97,51199.219,13.457,23.529,82,702.250,51199.219,51199.219,15,0.100,21,0.781,0
4074,13.676,97,51199.219,13.437,23.529,82,700,51199.219,51199.219,15,0.100,21,0.781,0
4075,13.671,96,51199.219,13.437,23.922,82,696,51199.219,51199.219,15,0.100,21,0.781,0
4076,13.672,97,51199.219,13.437,23.922,82,702.250,51199.219,51199.219,15,0.100,21,0.781,0
4077,13.673,97,51199.219,13.437,23.529,82,702.250,51199.219,51199.219,15,0.100,21,0.781,0
4078,13.672,97,51199.219,13.437,23.529,82,697.500,51199.219,51199.219,15,0.100,21,0.781,0
4079,13.672,97,51199.219,13.437,23.922,82,700.750,51199.219,51199.219,15,0.100,21,0.781,0
4080,13.672,96,51199.219,13.437,23.922,82,699,51199.219,51199.219,15,0.100,21,0.781,0
4081,13.671,96,51199.219,13.437,23.922,82,701.500,51199.219,51199.219,15,0.100,21,0.781,0
4082,13.672,97,51199.219,13.457,23.922,82,701.500,51199.219,51199.219,15,0.100,21,0.781,0
4083,13.671,97,51199.219,13.437,23.529,82,697.500,51199.219,51199.219,15,0.100,21,0.781,0
4084,13.671,97,51199.219,13.437,23.922,82,698.250,51199.219,51199.219,15,0.100,21,0.781,0
4085,13.672,97,51199.219,13.437,23.922,82,704.500,51199.219,51199.219,15,0.100,21,0.781,0
4086,13.662,96,51199.219,13.437,23.922,82,704.500,51199.219,51199.219,15,0.100,21,0.781,0
4087,13.671,97,51199.219,13.437,23.529,82,707,51199.219,51199.219,15,0.100,21,0.781,0
4088,13.672,96,51199.219,13.437,23.529,82,707.750,51199.219,51199.219,15,0.100,21,1.562,0
4089,13.671,97,51199.219,13.437,23.529,82,696,51199.219,51199.219,15,0.100,21,0.781,0
4090,13.671,97,51199.219,13.437,23.529,82,697.500,51199.219,51199.219,15,0.100,21,0.781,0
4091,13.663,97,51199.219,13.437,23.922,82,696,51199.219,51199.219,15,0.100,21,0.781,0
4092,13.672,96,51199.219,13.437,23.529,82,701.500,51199.219,51199.219,15,0.100,21,0.781,0
4093,13.671,97,51199.219,13.437,23.529,82,696.750,51199.219,51199.219,15,0.099,21,0.781,0
4094,13.671,97,51199.219,13.457,23.529,82,697.500,51199.219,51199.219,15,0.099,21,0.781,0
4095,13.672,97,51199.219,13.437,23.922,82,705.250,51199.219,51199.219,15,0.099,21,0.781,0
4096,13.671,97,51199.219,13.437,23.922,82,706.250,51199.219,51199.219,15,0.099,21,0.781,0
4097,13.671,96,51199.219,13.457,23.529,82,698.250,51199.219,51199.219,15,0.099,21,0.781,0
4098,13.671,96,51199.219,13.437,23.529,82,706.250,51199.219,51199.219,15,0.099,21,0.781,0
4099,13.672,96,51199.219,13.437,23.529,82,699,51199.219,51199.219,15,0.099,21,0.781,0
4100,13.671,97,51199.219,13.437,23.529,82,700,51199.219,51199.219,15,0.099,21,0.781,0
4101,13.671,97,51199.219,13.437,23.529,82,701.500,51199.219,51199.219,15,0.099,21,0.781,0
4102,13.671,97,51199.219,13.417,23.529,82,696,51199.219,51199.219,15,0.099,21,0.781,0
4103,13.668,96,51199.219,13.437,23.529,82,692.750,51199.219,51199.219,15,0.099,21,0.781,0
4104,13.673,97,51199.219,13.437,23.922,82,696.750,51199.219,51199.219,15,0.099,21,0.781,0
4105,13.671,96,51199.219,13.437,23.922,82,699,51199.219,51199.219,15,0.099,21,0.781,0.781
4106,13.654,97,51199.219,13.437,23.922,82,696.750,51199.219,51199.219,15,0.099,21,0.781,0
4107,13.661,97,51199.219,13.437,23.529,82,696.750,51199.219,51199.219,15,0.099,21,1.562,0
4108,13.671,97,51199.219,13.437,23.529,82,698.250,51199.219,51199.219,15,0.099,21,1.562,0.781
4109,13.667,96,51199.219,13.417,23.529,82,693.750,51199.219,51199.219,15,0.099,21,1.562,0.781
4110,13.671,96,51199.219,13.437,23.922,82,695.250,51199.219,51199.219,15,0.099,21,1.562,0.781
4111,13.671,96,51199.219,13.437,23.922,82,696,51199.219,51199.219,15,0.099,21,1.562,0.781
4112,13.671,97,51199.219,13.437,23.922,82,700.750,51199.219,51199.219,15,0.099,21,1.562,0.781
4113,13.662,97,51199.219,13.437,23.529,82,699,51199.219,51199.219,15,0.099,21,1.562,0.781
4114,13.661,96,51199.219,13.417,23.529,82,692.750,51199.219,51199.219,15,0.099,21,1.562,0.781
4115,13.671,96,51199.219,13.437,23.922,82,689.750,51199.219,51199.219,15,0.100,21,1.562,0.781
4116,13.671,96,51199.219,13.437,23.922,82,692,51199.219,51199.219,15,0.100,21,1.562,0.781
4117,13.654,97,51199.219,13.437,23.922,82,697.500,51199.219,51199.219,15,0.100,21,1.562,0.781
4118,13.667,97,51199.219,13.437,23.529,82,700,51199.219,51199.219,15,0.100,21,1.562,0.781
4119,13.671,97,51199.219,13.437,23.529,82,694.500,51199.219,51199.219,15,0.100,21,1.562,0.781
4120,13.661,96,51199.219,13.437,23.922,82,695.250,51199.219,51199.219,15,0.100,21,1.562,0.781
4121,13.671,96,51199.219,13.417,23.922,82,693.750,51199.219,51199.219,15,0.100,21,2.344,0.781
4122,13.652,96,51199.219,13.437,23.922,82,696,51199.219,51199.219,15,0.100,21,2.344,0.781
4123,13.671,97,51199.219,13.437,23.922,82,697.500,51199.219,51199.219,15,0.100,21,1.562,0.781
4124,13.671,97,51199.219,13.437,23.529,82,702.250,51199.219,51199.219,15,0.100,21,1.562,0.781
4125,13.654,97,51199.219,13.437,23.529,82,708.500,51199.219,51199.219,15,0.100,21,2.344,0.781
4126,13.671,96,51199.219,13.437,23.529,82,704.500,51199.219,51199.219,15,0.100,21,2.344,0.781
4127,13.671,96,51199.219,13.437,23.529,82,705.250,51199.219,51199.219,15,0.100,21,2.344,0.781
4128,13.654,96,51199.219,13.437,23.529,82,703.750,51199.219,51199.219,15,0.100,21,1.562,0.781
4129,13.671,97,51199.219,13.437,23.529,82,709.250,51199.219,51199.219,15,0.100,21,2.344,0.781
4130,13.671,97,51199.219,13.417,23.529,82,703.750,51199.219,51199.219,15,0.100,21,1.562,0.781
4131,13.652,96,51199.219,13.437,23.529,82,699,51199.219,51199.219,15,0.100,21,1.562,0.781
4132,13.652,97,51199.219,13.437,23.529,82,704.500,51199.219,51199.219,15,0.100,21,1.562,0.781
4133,13.669,96,51199.219,13.437,23.529,82,703,51199.219,51199.219,15,0.100,21,1.562,0.781
4134,13.671,97,51199.219,13.437,23.529,82,705.250,51199.219,51199.219,15,0.100,21,1.562,0.781
4135,13.661,97,51199.219,13.437,23.529,82,697.500,51199.219,51199.219,15,0.100,21,1.562,0.781
4136,13.662,97,51199.219,13.437,23.529,83,696,51199.219,51199.219,15,0.100,21,1.562,0.781
4137,13.662,96,51199.219,13.437,23.922,82,696.750,51199.219,51199.219,15,0.100,21,0.781,0.781
4138,13.661,96,51199.219,13.417,23.529,82,694.500,51199.219,51199.219,15,0.099,21,0.781,0.781
4139,13.663,96,51199.219,13.417,23.529,82,693.750,51199.219,51199.219,15,0.099,21,0.781,0.781
4140,13.652,97,51199.219,13.417,23.922,82,686.500,51199.219,51199.219,15,0.099,21,0.781,0.781
4141,13.671,97,51199.219,13.417,23.922,82,696.750,51199.219,51199.219,15,0.099,21,0.781,0.781
4142,13.667,97,51199.219,13.437,23.922,82,692.750,51199.219,51199.219,15,0.099,21,1.562,0.781
4143,13.655,97,51199.219,13.437,23.922,82,696,51199.219,51199.219,15,0.099,21,1.562,0.781
4144,13.671,96,51199.219,13.437,23.529,82,696.750,51199.219,51199.219,15,0.099,21,1.562,0.781
4145,13.671,96,51199.219,13.417,23.922,82,701.500,51199.219,51199.219,15,0.099,21,1.562,0
4146,13.652,97,51199.219,13.437,23.922,82,700,51199.219,51199.219,15,0.099,21,1.562,0
4147,13.654,97,51199.219,13.417,23.529,83,703,51199.219,51199.219,15,0.099,21,1.562,0
4148,13.671,96,51199.219,13.437,23.529,83,707,51199.219,51199.219,15,0.099,21,1.562,0
4149,13.668,97,51199.219,13.437,23.529,83,706.250,51199.219,51199.219,15,0.099,21,1.562,0
4150,13.671,96,51199.219,13.437,23.529,83,710.750,51199.219,51199.219,15,0.100,21,1.562,0
4151,13.671,97,51199.219,13.417,23.529,82,706.250,51199.219,51199.219,15,0.100,21,1.562,0
4152,13.652,97,51199.219,13.437,23.529,83,702.250,51199.219,51199.219,15,0.100,21,1.562,0
4153,13.669,97,51199.219,13.417,23.529,83,696.750,51199.219,51199.219,15,0.100,21,1.562,0
4154,13.652,97,51199.219,13.437,23.529,83,700,51199.219,51199.219,15,0.100,21,0.781,0
4155,13.651,97,51199.219,13.437,23.529,82,689.750,51199.219,51199.219,15,0.100,21,0.781,0
4156,13.667,96,51199.219,13.417,23.529,83,693.750,51199.219,51199.219,15,0.100,21,0.781,0
4157,13.652,97,51199.219,13.417,23.529,83,683.500,51199.219,51199.219,15,0.100,21,0.781,0
4158,13.652,97,51199.219,13.417,23.529,83,689,51199.219,51199.219,15,0.100,21,0.781,0
4159,13.652,97,51199.219,13.417,23.922,83,693.750,51199.219,51199.219,15,0.100,21,0.781,0.781
4160,13.652,97,51199.219,13.437,23.922,83,696.750,51199.219,51199.219,15,0.100,21,0.781,0.781
4161,13.652,97,51199.219,13.417,23.529,83,696,51199.219,51199.219,15,0.099,21,1.562,0.781
4162,13.669,96,51199.219,13.417,23.529,83,700,51199.219,51199.219,15,0.099,21,1.562,0.781
4163,13.651,97,51199.219,13.417,23.529,83,697.500,51199.219,51199.219,15,0.099,21,1.562,0.781
4164,13.652,96,51199.219,13.437,23.922,83,697.500,51199.219,51199.219,15,0.099,21,1.562,0.781
4165,13.652,97,51199.219,13.417,23.529,83,698.250,51199.219,51199.219,15,0.099,21,1.562,0.781
4166,13.652,97,51199.219,13.417,23.529,83,701.500,51199.219,51199.219,15,0.099,21,1.562,0
4167,13.652,96,51199.219,13.417,23.529,83,695.250,51199.219,51199.219,15,0.099,21,1.562,0
4168,13.652,96,51199.219,13.417,23.922,83,696,51199.219,51199.219,15,0.099,21,1.562,0
4169,13.652,97,51199.219,13.417,23.922,83,694.500,51199.219,51199.219,15,0.099,21,1.562,0
4170,13.652,97,51199.219,13.417,23.529,83,700.750,51199.219,51199.219,15,0.099,21,1.562,0
4171,13.651,97,51199.219,13.417,23.529,83,692,51199.219,51199.219,15,0.099,21,1.562,0
4172,13.651,97,51199.219,13.417,23.922,83,692,51199.219,51199.219,15,0.100,21,1.562,0
4173,13.652,96,51199.219,13.417,23.922,83,695.250,51199.219,51199.219,15,0.100,21,1.562,0
4174,13.652,97,51199.219,13.417,23.529,83,699,51199.219,51199.219,15,0.100,21,1.562,0
4175,13.652,96,51199.219,13.437,23.529,83,703,51199.219,51199.219,15,0.100,21,1.562,0
4176,13.652,97,51199.219,13.437,23.529,83,706.250,51199.219,51199.219,15,0.100,21,1.562,0
4177,13.661,97,51199.219,13.417,23.529,83,703.750,51199.219,51199.219,15,0.100,21,1.562,0
4178,13.651,97,51199.219,13.417,23.529,83,700,51199.219,51199.219,15,0.100,21,1.562,0
4179,13.652,96,51199.219,13.437,23.529,83,703.750,51199.219,51199.219,15,0.100,21,1.562,0
4180,13.652,97,51199.219,13.398,23.529,83,689,51199.219,51199.219,15,0.100,21,1.562,0
4181,13.644,97,51199.219,13.417,23.529,83,695.250,51199.219,51199.219,15,0.100,21,1.562,0
4182,13.651,97,51199.219,13.417,23.529,83,694.500,51199.219,51199.219,15,0.100,21,1.562,0
4183,13.651,97,51199.219,13.417,23.922,83,699,51199.219,51199.219,15,0.100,21,1.562,0
4184,13.651,96,51199.219,13.417,23.529,83,692,51199.219,51199.219,15,0.099,21,1.562,0
4185,13.636,96,51199.219,13.417,23.922,83,687.500,51199.219,51199.219,15,0.099,21,1.562,0
4186,13.633,96,51199.219,13.417,23.922,83,685.750,51199.219,51199.219,15,0.099,21,1.562,0
4187,13.651,97,51199.219,13.417,23.922,83,692.750,51199.219,51199.219,15,0.099,21,1.562,0
4188,13.633,97,51199.219,13.398,23.922,83,675,51199.219,51199.219,15,0.099,21,1.562,0
4189,13.651,97,51199.219,13.398,23.922,83,684.250,51199.219,51199.219,15,0.099,21,1.562,0
4190,13.639,96,51199.219,13.417,23.922,83,687.500,51199.219,51199.219,15,0.099,21,1.562,0
4191,13.633,97,51199.219,13.417,23.922,83,687.500,51199.219,51199.219,15,0.099,21,1.562,0.781
4192,13.651,96,51199.219,13.417,23.922,83,696,51199.219,51199.219,15,0.099,21,1.562,0.781
4193,13.647,97,51199.219,13.417,23.922,83,698.250,51199.219,51199.219,15,0.099,21,2.344,0.781
4194,13.651,97,51199.219,13.417,23.922,83,700.750,51199.219,51199.219,15,0.099,21,2.344,0.781
4195,13.633,97,51199.219,13.398,23.922,83,693.750,51199.219,51199.219,15,0.101,21,2.344,0.781
4196,13.633,96,51199.219,13.417,23.922,83,700,51199.219,51199.219,15,0.101,21,1.562,0.781
4197,13.633,96,51199.219,13.417,23.529,83,700.750,51199.219,51199.219,15,0.101,21,1.562,0.781
4198,13.650,97,51199.219,13.417,23.922,83,695.250,51199.219,51199.219,15,0.101,21,1.562,0
4199,13.633,97,51199.219,13.417,23.922,83,696,51199.219,51199.219,15,0.101,21,1.562,0
4200,13.633,97,51199.219,13.417,23.922,83,697.500,51199.219,51199.219,15,0.101,21,1.562,0
4201,13.633,96,51199.219,13.398,23.529,83,695.250,51199.219,51199.219,15,0.101,21,1.562,0
4202,13.633,96,51199.219,13.417,23.922,83,698.250,51199.219,51199.219,15,0.101,21,1.562,0
4203,13.636,96,51199.219,13.417,23.922,83,697.500,51199.219,51199.219,15,0.101,21,1.562,0
4204,13.651,97,51199.219,13.398,23.922,83,697.500,51199.219,51199.219,15,0.101,21,1.562,0
4205,13.633,97,51199.219,13.417,23.529,83,692.750,51199.219,51199.219,15,0.101,21,0.781,0
4206,13.638,97,51199.219,13.417,23.922,83,696,51199.219,51199.219,15,0.101,21,0.781,0
4207,13.650,96,51199.219,13.417,23.922,83,697.500,51199.219,51199.219,15,0.100,21,0.781,0
4208,13.633,96,51199.219,13.417,23.529,83,694.500,51199.219,51199.219,15,0.100,21,0.781,0
4209,13.651,96,51199.219,13.417,23.922,83,699,51199.219,51199.219,15,0.100,21,0.781,0
4210,13.643,97,51199.219,13.398,23.529,83,693.750,51199.219,51199.219,15,0.100,21,0.781,0
4211,13.647,97,51199.219,13.417,23.922,83,692.750,51199.219,51199.219,15,0.100,21,0.781,0
4212,13.641,96,51199.219,13.417,23.922,83,693.750,51199.219,51199.219,15,0.100,21,0.781,0
4213,13.651,96,51199.219,13.417,23.529,83,693.750,51199.219,51199.219,15,0.100,21,0.781,0
4214,13.649,96,51199.219,13.417,23.529,83,695.250,51199.219,51199.219,15,0.100,21,0.781,0
4215,13.641,97,51199.219,13.417,23.922,83,689,51199.219,51199.219,15,0.100,21,0.781,0
4216,13.651,97,51199.219,13.417,23.922,83,694.500,51199.219,51199.219,15,0.100,21,0.781,0
4217,13.651,97,51199.219,13.437,23.922,83,697.500,51199.219,51199.219,15,0.100,21,0.781,0.781
4218,13.634,96,51199.219,13.417,23.529,83,698.250,51199.219,51199.219,15,0.100,21,0.781,0
4219,13.651,97,51199.219,13.417,23.529,83,700,51199.219,51199.219,15,0.100,21,1.562,0
4220,13.651,96,51199.219,13.437,23.529,83,698.250,51199.219,51199.219,15,0.100,21,1.562,0
4221,13.651,97,51199.219,13.417,23.529,83,695.250,51199.219,51199.219,15,0.100,21,1.562,0
4222,13.651,97,51199.219,13.417,23.529,83,694.500,51199.219,51199.219,15,0.100,21,1.562,0.781
4223,13.643,97,51199.219,13.417,23.529,83,692,51199.219,51199.219,15,0.100,21,1.562,0.781
4224,13.651,97,51199.219,13.417,23.922,83,683.500,51199.219,51199.219,15,0.100,21,1.562,0.781
4225,13.650,96,51199.219,13.417,23.922,83,687.500,51199.219,51199.219,15,0.100,21,1.562,0.781
4226,13.651,96,51199.219,13.417,23.922,83,689,51199.219,51199.219,15,0.100,21,1.562,0.781
4227,13.641,97,51199.219,13.417,23.922,83,688.250,51199.219,51199.219,15,0.100,21,1.562,0.781
4228,13.651,97,51199.219,13.417,23.922,83,689.750,51199.219,51199.219,15,0.100,21,1.562,0.781
4229,13.643,96,51199.219,13.417,23.922,83,693.750,51199.219,51199.219,15,0.100,21,1.562,0.781
4230,13.651,97,51199.219,13.417,23.922,83,692,51199.219,51199.219,15,0.100,21,1.562,0.781
4231,13.651,96,51199.219,13.437,23.922,83,698.250,51199.219,51199.219,15,0.100,21,1.562,0.781
4232,13.651,97,51199.219,13.417,23.922,83,696.750,51199.219,51199.219,15,0.100,21,1.562,0.781
4233,13.646,97,51199.219,13.417,23.529,83,692.750,51199.219,51199.219,15,0.100,21,1.562,0.781
4234,13.651,97,51199.219,13.417,23.922,83,689,51199.219,51199.219,15,0.100,21,1.562,0.781
4235,13.643,96,51199.219,13.417,23.922,83,688.250,51199.219,51199.219,15,0.100,21,1.562,0.781
4236,13.634,97,51199.219,13.417,23.922,83,690.500,51199.219,51199.219,15,0.100,21,1.562,0.781
4237,13.641,96,51199.219,13.417,23.922,83,682.750,51199.219,51199.219,15,0.100,21,1.562,0.781
4238,13.634,97,51199.219,13.417,23.922,83,689,51199.219,51199.219,15,0.100,21,1.562,0.781
4239,13.636,97,51199.219,13.417,23.922,83,685,51199.219,51199.219,15,0.100,21,1.562,0.781
4240,13.647,97,51199.219,13.417,23.922,83,696.750,51199.219,51199.219,15,0.100,21,1.562,0.781
4241,13.633,97,51199.219,13.417,23.922,83,688.250,51199.219,51199.219,14.500,0.100,21,1.562,0.781
4242,13.641,96,51199.219,13.437,23.922,83,692.750,51199.219,51199.219,15,0.100,21,1.562,0.781
4243,13.651,96,51199.219,13.417,23.922,83,692,51199.219,51199.219,15,0.100,21,1.562,0.781
4244,13.643,97,51199.219,13.437,23.922,83,696.750,51199.219,51199.219,15,0.100,21,1.562,0
4245,13.641,97,51199.219,13.417,23.922,83,690.500,51199.219,51199.219,15,0.100,21,1.562,0
4246,13.650,96,51199.219,13.417,23.922,83,689,51199.219,51199.219,15,0.100,21,1.562,0
4247,13.633,97,51199.219,13.437,23.922,83,692.750,51199.219,51199.219,15,0.100,21,1.562,0
4248,13.636,96,51199.219,13.417,23.922,83,693.750,51199.219,51199.219,15,0.100,21,1.562,0
4249,13.636,97,51199.219,13.417,23.922,83,690.500,51199.219,51199.219,15,0.100,21,1.562,0
4250,13.651,97,51199.219,13.417,23.529,83,696,51199.219,51199.219,15,0.100,21,1.562,0
4251,13.633,97,51199.219,13.417,23.922,83,699,51199.219,51199.219,15,0.100,21,1.562,0
4252,13.646,97,51199.219,13.417,23.922,83,698.250,51199.219,51199.219,15,0.100,21,1.562,0
4253,13.650,97,51199.219,13.417,23.529,83,695.250,51199.219,51199.219,15,0.100,21,1.562,0
4254,13.636,96,51199.219,13.417,23.529,83,696,51199.219,51199.219,15,0.100,21,0.781,0
4255,13.636,97,51199.219,13.417,23.529,83,700.750,51199.219,51199.219,15,0.100,21,0.781,0
4256,13.633,97,51199.219,13.417,23.529,83,691.250,51199.219,51199.219,15,0.100,21,0.781,0
4257,13.633,97,51199.219,13.417,23.529,83,687.500,51199.219,51199.219,15,0.100,21,0.781,0
4258,13.635,97,51199.219,13.417,23.529,83,685,51199.219,51199.219,15,0.100,21,1.562,0
4259,13.633,96,51199.219,13.398,23.922,83,682,51199.219,51199.219,15,0.100,21,0.781,0
4260,13.633,96,51199.219,13.417,23.922,83,682.750,51199.219,51199.219,15,0.100,21,0.781,0
4261,13.641,97,51199.219,13.417,23.922,83,684.250,51199.219,51199.219,15,0.100,21,0.781,0
4262,13.632,97,51199.219,13.417,23.922,83,680.250,51199.219,51199.219,15,0.100,21,0.781,0
4263,13.613,97,51199.219,13.417,23.922,83,672.500,51199.219,51199.219,15,0.100,21,0.781,0.781
4264,13.632,97,51199.219,13.417,23.922,83,678,51199.219,51199.219,15,0.100,21,1.562,0.781
4265,13.632,96,51199.219,13.398,23.922,83,675.750,51199.219,51199.219,15,0.100,21,1.562,0.781
4266,13.627,97,51199.219,13.417,24.314,83,676.500,51199.219,51199.219,15,0.100,21,1.562,0.781
4267,13.649,97,51199.219,13.417,23.922,83,678.750,51199.219,51199.219,15,0.100,21,1.562,0.781
4268,13.647,97,51199.219,13.417,23.922,83,689,51199.219,51199.219,15,0.100,21,1.562,0.781
4269,13.633,97,51199.219,13.417,23.922,83,685.750,51199.219,51199.219,15,0.100,21,1.562,0.781
4270,13.623,97,51199.219,13.398,23.922,83,678.750,51199.219,51199.219,15,0.100,21,1.562,0.781
