Row,5 Volt Reference 1 [V],5 Volt Reference 2 [V],Accelerator Pedal Position (APP) Indicated Angle [%],Barometric Pressure (BARO) [kPa],Camshaft Position (CMP) Active Counter [counts],Camshaft Position (CMP) Sensor [rpm],Crankshaft Position (CKP) Active Counter [counts],Crankshaft Position (CKP) Resync Counter [counts],Crankshaft Position (CKP) Sensor [rpm],Engine Coolant Temperature (ECT) Sensor [degree C],Engine Load [%],Engine Run Time,Engine Speed [rpm],Ignition 1 Signal [V],Intake Air Temperature (IAT) Sensor [degree C],Knock Detected Cylinder 1,Knock Detected Cylinder 2,Knock Detected Cylinder 3,Knock Detected Cylinder 4,Knock Detected Cylinder 5,Knock Detected Cylinder 6,Knock Detected Cylinder 7,Knock Detected Cylinder 8,Knock Retard [deg],Malfunction Indicator Lamp (MIL) Requested By DTC,Manifold Absolute Pressure (MAP) Sensor [kPa],Mass Air Flow (MAF) Sensor [g/s],Spark [deg],Throttle Position (TP) Indicated Angle [%],Torque Management Spark Retard [deg],Total Knock Retard [deg],Vehicle Speed Sensor [km/h]
892,5.043,5.065,0.500,98,202,863,250,0,854,95,30.980,00:11:19,859,13.746,19,No,No,No,No,No,No,No,No,0,Yes,38,10.500,23,21.242,0,0,15
893,5.043,5.043,0.500,98,219,833,227,0,839,95,32.941,00:11:19,832.500,13.696,19,No,No,No,No,No,No,No,No,0,Yes,39,10.270,20,21.242,0,0,15
894,5.043,5.065,8.176,98,237,940,220,0,952,95,43.529,00:11:20,957.500,13.746,19,No,No,No,No,No,No,No,No,0,Yes,47,15.710,24,24.797,0,0,15
895,5.043,5.065,9.699,98,1,1083,51,0,1090,95,44.706,00:11:21,1087.500,13.696,19,No,No,No,No,No,No,No,No,0,Yes,50,18.520,29.500,25.930,0,0,16
896,5.043,5.043,9.016,98,23,1093,174,0,1097,95,43.137,00:11:21,1093.750,13.696,19,No,No,No,No,No,No,No,No,0,Yes,49,18.790,30,25.793,0,0,16
897,5.043,5.043,0.500,98,44,956,18,0,952,95,29.020,00:11:22,943,13.696,19,No,No,No,No,No,No,No,No,0,Yes,38,10.770,38,21.379,0,0,17
898,5.043,5.043,6.809,98,62,896,24,0,905,95,43.922,00:11:22,905,13.746,19,No,No,No,No,No,No,No,No,0,Yes,43,15.620,25.500,24.504,0,0,17
899,5.043,5.043,7.824,98,82,1021,86,0,1017,95,42.745,00:11:23,1020,13.770,19,No,No,No,No,No,No,No,No,0,Yes,46,17.240,29,25.500,0,0,17
900,5.043,5.065,6.984,98,103,1072,184,0,1066,95,41.176,00:11:24,1072.750,13.795,19,No,No,No,No,No,No,No,No,0,Yes,47,17.050,31,25.227,0,0,17
901,5.043,5.043,2.395,98,124,998,23,0,988,95,32.549,00:11:24,990.250,13.746,19,No,No,No,No,No,No,No,No,0,Yes,40,12.520,36.500,22.668,0,0,18
902,5.043,5.043,2.395,98,143,954,69,0,958,95,31.765,00:11:25,954.500,13.770,19,No,No,No,No,No,No,No,No,0,Yes,39,11.730,37,21.945,0,0,18
903,5.043,5.065,2.219,98,162,940,103,0,942,95,32.549,00:11:25,938.750,13.746,19,No,No,No,No,No,No,No,No,0,Yes,39,12.070,37,22.102,0,0,18
904,5.043,5.043,2.219,98,181,933,135,0,939,95,33.725,00:11:26,936.750,13.770,19,No,No,No,No,No,No,No,No,0,Yes,39,11.800,36.500,22.102,0,0,18
905,5.043,5.043,2.219,98,199,922,163,0,917,95,33.725,00:11:27,922.500,13.720,19,No,No,No,No,No,No,No,No,0,Yes,39,11.830,36.500,22.102,0,0,18
906,5.043,5.065,1.535,98,218,904,183,0,908,95,30.196,00:11:27,903.250,13.770,19,No,No,No,No,No,No,No,No,0,Yes,38,10.580,38,21.379,0,0,17
907,5.043,5.043,1.203,98,236,877,187,0,874,95,31.373,00:11:28,871.500,13.670,19,No,No,No,No,No,No,No,No,0,Yes,38,11.040,20.500,21.379,0,0,17
908,5.043,5.065,0.852,98,253,848,174,0,856,95,29.020,00:11:28,852,13.670,19,No,No,No,No,No,No,No,No,0,Yes,38,9.260,22.500,20.383,0,0,16
909,5.043,5.065,3.410,98,13,807,139,0,813,95,28.627,00:11:29,809,13.670,19,No,No,No,No,No,No,No,No,0,Yes,36,9.220,24.500,20.383,0,0,15
910,5.043,5.065,4.582,98,30,901,113,0,904,95,33.725,00:11:30,912.250,13.696,19,No,No,No,No,No,No,No,No,0,Yes,43,11.390,28.500,21.809,0,0,15
911,5.043,5.065,3.898,98,48,871,120,0,863,95,32.157,00:11:30,869.250,13.746,19,No,No,No,No,No,No,No,No,0,Yes,39,10.700,36,21.379,0,0,14
912,5.043,5.065,0.500,98,65,788,92,0,787,95,27.451,00:11:31,782.750,13.720,19,No,No,No,No,No,No,No,No,0,Yes,36,8.490,35.500,20.109,0,0,14
913,5.043,5.065,0.500,98,80,733,16,0,712,95,25.882,00:11:31,709,13.696,19,No,No,No,No,No,No,No,No,0,Yes,36,8.330,18.500,19.543,0,0,13
914,5.043,5.065,7.160,98,93,663,158,0,656,95,36.078,00:11:32,662.750,13.746,19,No,No,No,No,No,No,No,No,0,Yes,40,12.080,18,22.512,0,0,12
915,5.043,5.065,0.520,98,109,895,107,0,898,95,26.275,00:11:33,898.250,13.746,19,No,No,No,No,No,No,No,No,0,Yes,42,8.840,26.500,20.109,0,0,12
916,5.043,5.065,0.520,98,126,790,77,0,780,95,27.451,00:11:33,783.750,13.770,19,No,No,No,No,No,No,No,No,0,Yes,37,9.140,25.500,20.109,0,0,13
917,5.043,5.043,0.520,98,141,729,1,0,723,95,27.843,00:11:34,730,13.746,19,No,No,No,No,No,No,No,No,0,Yes,37,8.580,18.500,19.816,0,0,12
918,5.043,5.065,0.500,98,155,677,153,0,669,95,25.490,00:11:34,668.250,13.746,19,No,No,No,No,No,No,No,No,0,Yes,36,7.740,16,19.113,0,0,12
919,5.043,5.043,8.508,98,168,705,25,0,720,95,41.961,00:11:35,726.250,13.770,19,No,No,No,No,No,No,No,No,0,Yes,45,13.160,19,23.098,0,0,12
920,5.043,5.065,8.840,98,186,1001,37,0,1005,95,39.608,00:11:36,1019.750,13.746,19,No,No,No,No,No,No,No,No,0,Yes,45,14.990,17,24.367,9.492,0,11
921,5.043,5.065,9.172,98,208,1097,157,0,1094,95,36.078,00:11:36,1102.250,13.746,19,No,No,No,No,No,No,No,No,0,Yes,42,15.030,36,24.230,0,0,12
922,5.043,5.043,4.250,98,230,1076,25,0,1079,95,26.667,00:11:37,1075,13.720,19,No,No,No,No,No,No,No,No,0,Yes,36,11.130,41,21.379,0,0,12
923,5.043,5.065,0.500,98,252,1102,149,0,1103,95,22.353,00:11:37,1096,13.696,19,No,No,No,No,No,No,No,No,0,Yes,31,9.580,46,20.676,0,0,13
924,5.043,5.065,0.500,98,18,1113,21,0,1118,95,22.353,00:11:38,1112.750,13.696,19,No,No,No,No,No,No,No,No,0,Yes,29,9.360,31.500,20.383,0,0,14
925,5.043,5.065,0.500,98,40,1099,149,0,1094,95,19.216,00:11:39,1090.750,13.670,19,No,No,No,No,No,No,No,No,0,Yes,26,8.090,29,19.680,0,0,14
926,5.043,5.065,0.500,98,61,971,237,0,970,95,20.784,00:11:39,962.750,13.696,19,No,No,No,No,No,No,No,No,0,Yes,25,7.830,26.500,19.113,0,0,14
927,5.043,5.065,0.500,98,79,864,252,0,852,95,21.176,00:11:40,852.750,13.720,19,No,No,No,No,No,No,No,No,0,Yes,26,6.880,28.500,18.547,0,0,14
928,5.043,5.043,0.500,98,95,745,198,0,738,95,19.608,00:11:40,729.250,13.670,19,No,No,No,No,No,No,No,No,0,Yes,28,6.460,22.500,17.980,0,0,15
929,5.043,5.065,0.500,98,108,626,75,0,610,95,20.392,00:11:41,606.250,13.596,19,No,No,No,No,No,No,No,No,0,Yes,30,6.130,16,17.824,0,0,15
930,5.043,5.065,0.500,98,120,583,161,0,585,95,20,00:11:42,583,13.646,19,No,No,No,No,No,No,No,No,0,Yes,33,6.060,17.500,17.824,0,0,16
931,5.043,5.065,0.500,98,131,574,237,0,572,95,20,00:11:42,566,13.670,19,No,No,No,No,No,No,No,No,0,Yes,34,6.150,18,17.688,0,0,16
932,5.043,5.065,0.500,98,143,633,69,0,636,95,20,00:11:43,641,13.770,19,No,No,No,No,No,No,No,No,0,Yes,34,6.010,17.500,17.688,0,0,16
933,5.043,5.065,0.500,98,157,717,213,0,720,95,19.216,00:11:43,719.750,13.746,19,No,No,No,No,No,No,No,No,0,Yes,31,6.040,21.500,17.688,0,0,16
934,5.043,5.043,0.500,98,170,620,87,0,615,95,19.608,00:11:44,615.750,13.746,19,No,No,No,No,No,No,No,No,0,Yes,31,6.220,16.500,17.688,0,0,16
935,5.043,5.043,0.500,98,182,595,180,0,599,95,19.608,00:11:45,597.750,13.746,19,No,No,No,No,No,No,No,No,0,Yes,33,6.170,17,17.688,0,0,15
936,5.043,5.043,0.500,98,194,609,15,0,603,95,19.608,00:11:45,608,13.746,19,No,No,No,No,No,No,No,No,0,Yes,33,6.200,16.500,17.688,0,0,15
937,5.043,5.065,0.500,98,206,580,110,0,596,95,20,00:11:46,597.750,13.795,19,No,No,No,No,No,No,No,No,0,Yes,33,6.150,17,17.688,0,0,14
938,5.043,5.065,0.500,98,218,602,202,0,599,95,19.216,00:11:46,598,13.746,19,No,No,No,No,No,No,No,No,0,Yes,33,6.060,16,17.688,0,0,14
939,5.043,5.065,0.500,98,230,580,29,0,585,95,20,00:11:47,586.750,13.770,19,No,No,No,No,No,No,No,No,0,Yes,34,6.040,17,17.688,0,0,14
940,5.043,5.043,0.500,98,242,604,121,0,608,95,20,00:11:48,604.750,13.746,19,No,No,No,No,No,No,No,No,0,Yes,34,6.200,16,17.688,0,0,14
941,5.043,5.043,0.500,98,254,612,208,0,618,95,19.608,00:11:48,617.750,13.795,19,No,No,No,No,No,No,No,No,0,Yes,34,6.070,17,17.688,0,0,14
942,5.043,5.043,0.500,98,10,633,49,0,636,95,20,00:11:49,633.250,13.795,19,No,No,No,No,No,No,No,No,0,Yes,33,6.080,16.500,17.688,0,0,14
943,5.043,5.043,0.500,98,22,619,137,0,626,95,19.216,00:11:49,624.500,13.746,19,No,No,No,No,No,No,No,No,0,Yes,34,6.080,17,17.688,0,0,13
944,5.043,5.043,0.500,98,34,577,231,0,578,95,20.392,00:11:50,578.250,13.720,19,No,No,No,No,No,No,No,No,0,Yes,34,6.020,17.500,17.688,0,0,14
945,5.043,5.043,0.500,98,46,592,71,0,590,95,19.608,00:11:51,598.750,13.746,19,No,No,No,No,No,No,No,No,0,Yes,33,5.960,16.500,17.688,0,0,14
946,5.043,5.043,0.500,98,58,578,155,0,587,95,20.392,00:11:51,586,13.720,19,No,No,No,No,No,No,No,No,0,Yes,34,6.020,17.500,17.688,0,0,13
947,5.043,5.065,0.500,98,70,589,240,0,598,95,19.216,00:11:52,594.750,13.770,19,No,No,No,No,No,No,No,No,0,Yes,34,6.110,16.500,17.688,0,0,13
948,5.043,5.065,0.500,98,82,629,82,0,632,95,19.216,00:11:52,629.750,13.770,19,No,No,No,No,No,No,No,No,0,Yes,34,6.050,16.500,17.688,0,0,14
949,5.043,5.065,0.500,98,94,582,173,0,599,95,21.176,00:11:53,598,13.746,19,No,No,No,No,No,No,No,No,0,Yes,34,6.170,16.500,17.688,0,0,13
950,5.043,5.043,0.500,98,105,547,252,0,561,96,18.824,00:11:54,561.750,13.670,19,No,No,No,No,No,No,No,No,0,Yes,35,6.190,18.500,17.688,0,0,12
951,5.043,5.065,0.500,98,117,549,70,0,537,96,19.608,00:11:54,542,13.696,19,No,No,No,No,No,No,No,No,0,Yes,35,6.110,19.500,17.688,0,0,11
952,5.043,5.043,0.500,98,128,532,128,0,530,96,19.216,00:11:55,528.250,13.696,19,No,No,No,No,No,No,No,No,0,Yes,36,6.020,20,17.688,0,0,11
953,5.043,5.065,0.500,98,138,534,181,0,527,96,21.569,00:11:55,538,13.795,19,No,No,No,No,No,No,No,No,0,Yes,38,6.790,19.500,18.254,0,0,10
954,5.043,5.065,0.500,98,150,670,12,0,678,96,21.961,00:11:56,679.750,13.795,19,No,No,No,No,No,No,No,No,0,Yes,37,7.160,17,18.547,0,0,10
955,5.043,5.065,0.500,98,164,729,173,0,723,96,20.392,00:11:57,724,13.820,19,No,No,No,No,No,No,No,No,0,Yes,33,6.200,21.500,17.980,0,0,10
956,5.043,5.043,0.500,98,179,718,83,0,716,96,20.392,00:11:57,714.500,13.795,19,No,No,No,No,No,No,No,No,0,Yes,31,6.190,21,17.980,0,0,10
957,5.043,5.043,0.500,98,193,676,231,0,681,96,20,00:11:58,678.750,13.820,19,No,No,No,No,No,No,No,No,0,Yes,31,6.410,18,17.980,0,0,10
958,5.043,5.065,0.500,98,207,672,113,0,672,96,20,00:11:58,670.500,13.795,19,No,No,No,No,No,No,No,No,0,Yes,31,6.360,17.500,17.980,0,0,10
959,5.043,5.065,0.500,98,219,601,216,0,597,96,20,00:11:59,595.500,13.770,19,No,No,No,No,No,No,No,No,0,Yes,32,5.950,15.500,17.551,0,0,10
960,5.043,5.065,0.500,98,230,546,27,0,542,96,19.608,00:12:00,542.250,13.746,19,No,No,No,No,No,No,No,No,0,Yes,34,5.990,18,17.551,0,0,10
961,5.043,5.065,0.500,98,241,557,89,0,567,96,20.784,00:12:00,563.500,13.746,19,No,No,No,No,No,No,No,No,0,Yes,36,6.300,17.500,17.980,0,0,10
962,5.043,5.065,0.500,98,253,657,193,0,665,96,21.176,00:12:01,667.500,13.795,19,No,No,No,No,No,No,No,No,0,Yes,34,6.500,17,18.117,0,0,10
963,5.043,5.065,0.500,98,10,611,55,0,611,96,20.784,00:12:01,621,13.746,19,No,No,No,No,No,No,No,No,0,Yes,33,6.160,16,17.824,0,0,10
964,5.043,5.043,0.500,98,23,625,160,0,623,96,20.392,00:12:02,627.250,13.746,19,No,No,No,No,No,No,No,No,0,Yes,33,6.130,16,17.824,0,0,11
965,5.043,5.043,0.500,98,35,626,7,0,626,96,20,00:12:03,608.750,13.720,19,No,No,No,No,No,No,No,No,0,Yes,33,6.160,14.500,17.824,0,0,10
966,5.043,5.043,0.500,98,47,580,92,0,581,96,20,00:12:03,577.250,13.720,19,No,No,No,No,No,No,No,No,0,Yes,34,5.950,16.500,17.824,0,0,9
967,5.043,5.065,0.500,98,59,591,180,0,594,96,20,00:12:04,593.250,13.770,19,No,No,No,No,No,No,No,No,0,Yes,34,6.150,15,17.824,0,0,9
968,5.043,5.043,0.500,98,70,585,0,0,583,96,20.392,00:12:04,588.750,13.746,19,No,No,No,No,No,No,No,No,0,Yes,35,6.230,16,17.824,0,0,9
969,5.043,5.065,0.500,98,82,627,99,0,630,96,20,00:12:05,631,13.770,19,No,No,No,No,No,No,No,No,0,Yes,34,6.190,15.500,17.824,0,0,9
970,5.043,5.043,0.500,98,95,624,211,0,621,96,20,00:12:06,619.500,13.746,19,No,No,No,No,No,No,No,No,0,Yes,33,6.250,15,17.824,0,0,9
971,5.043,5.043,0.500,98,107,593,45,0,594,96,19.608,00:12:06,593.250,13.720,19,No,No,No,No,No,No,No,No,0,Yes,34,6.270,15.500,17.824,0,0,9
972,5.043,5.065,0.500,98,119,613,138,0,614,96,20.392,00:12:07,611,13.746,19,No,No,No,No,No,No,No,No,0,Yes,34,6.030,14.500,17.824,0,0,7
973,5.043,5.065,0.500,98,131,570,231,0,570,96,19.608,00:12:07,556.250,13.696,19,No,No,No,No,No,No,No,No,0,Yes,34,6.260,16.500,17.824,0,0,6
974,5.043,5.065,0.500,98,142,530,29,0,533,96,20,00:12:08,528.750,13.696,19,No,No,No,No,No,No,No,No,0,Yes,36,6.130,18.500,17.824,0,0,5
975,5.043,5.043,0.500,98,152,537,80,0,538,96,21.176,00:12:09,537.500,13.696,19,No,No,No,No,No,No,No,No,0,Yes,38,6.440,18,18.117,0,0,4
976,5.043,5.043,0.500,98,163,561,139,0,559,96,21.961,00:12:09,557.250,13.720,19,No,No,No,No,No,No,No,No,0,Yes,39,6.880,16.500,18.391,0,0,2
977,5.043,5.065,0.500,98,175,586,219,0,592,96,21.961,00:12:10,589,13.795,19,No,No,No,No,No,No,No,No,0,Yes,38,6.590,15,18.117,0,0,0
978,5.043,5.065,0.500,98,186,534,33,0,536,96,20,00:12:10,529.500,13.746,19,No,No,No,No,No,No,No,No,0,Yes,37,6.120,17,17.824,0,0,0
979,5.043,5.043,0.500,98,196,516,77,0,519,96,20,00:12:11,519.500,13.720,19,No,No,No,No,No,No,No,No,0,Yes,38,6.060,18,17.824,0,0,0
980,5.043,5.065,0.500,98,207,543,134,0,532,96,18.824,00:12:12,517.750,13.670,19,No,No,No,No,No,No,No,No,0,Yes,37,5.780,17,17.395,0,0,0
981,5.043,5.065,0.500,98,217,501,174,0,513,96,19.216,00:12:12,510.500,13.746,19,No,No,No,No,No,No,No,No,0,Yes,38,5.880,19,17.551,0,0,0
982,5.043,5.043,0.500,98,228,530,218,0,529,96,18.824,00:12:13,527.250,13.746,19,No,No,No,No,No,No,No,No,0,Yes,37,5.860,18,17.395,0,0,0
983,5.043,5.043,0.500,98,238,498,11,0,493,96,19.216,00:12:13,510.500,13.497,19,No,No,No,No,No,No,No,No,0,Yes,37,5.890,18.500,17.551,0,0,0
984,5.043,5.065,0.500,98,248,490,41,0,484,96,20.784,00:12:14,500.250,13.845,19,No,No,No,No,No,No,No,No,0,Yes,39,6.150,20,17.980,0,0,0
985,5.043,5.043,0.500,98,3,565,102,0,567,96,20,00:12:15,547,13.770,19,No,No,No,No,No,No,No,No,0,Yes,38,6.120,13,17.824,0,0,0
986,5.043,5.065,0.500,98,14,509,155,0,509,96,18.431,00:12:15,509.750,13.222,19,No,No,No,No,No,No,No,No,0,Yes,37,5.630,18.500,17.258,0,0,0
987,5.043,5.065,0.500,98,23,494,180,0,471,96,19.216,00:12:16,473,13.670,19,No,No,No,No,No,No,No,No,0,Yes,39,5.950,19,17.551,0,0,0
988,5.043,5.043,0.500,98,34,563,234,0,557,96,19.608,00:12:16,557.750,13.746,19,No,No,No,No,No,No,No,No,0,Yes,37,5.940,13.500,17.551,0,0,0
989,5.043,5.043,0.500,98,45,507,29,0,501,96,18.431,00:12:17,505.250,13.720,19,No,No,No,No,No,No,No,No,0,Yes,37,5.690,19,17.258,0,0,0
990,5.043,5.043,0.500,98,54,480,53,0,483,96,18.431,00:12:18,483.500,13.720,19,No,No,No,No,No,No,No,No,0,Yes,38,5.790,21,17.395,0,0,0
991,5.043,5.043,0.500,98,64,533,90,0,542,96,19.216,00:12:18,539.250,13.720,19,No,No,No,No,No,No,No,No,0,Yes,38,5.910,17.500,17.551,0,0,0
992,5.043,5.043,0.500,98,75,517,145,0,511,96,19.216,00:12:19,488.250,13.646,19,No,No,No,No,No,No,No,No,0,Yes,37,5.940,18.500,17.551,0,0,0
993,5.043,5.043,0.500,98,85,516,179,0,518,96,19.216,00:12:19,531.500,13.820,19,No,No,No,No,No,No,No,No,0,Yes,38,5.960,18.500,17.551,0,0,0
994,5.043,5.065,0.500,98,96,526,230,0,495,96,19.216,00:12:20,495.250,13.646,19,No,No,No,No,No,No,No,No,0,Yes,38,5.940,18.500,17.551,0,0,0
995,5.043,5.065,0.500,98,106,496,8,0,513,96,19.608,00:12:21,510.750,13.770,19,No,No,No,No,No,No,No,No,0,Yes,38,5.730,19,17.551,0,0,0
996,5.043,5.043,0.500,98,116,535,61,0,533,96,19.608,00:12:21,531.750,13.746,19,No,No,No,No,No,No,No,No,0,Yes,38,5.810,18,17.551,0,0,0
997,5.043,5.065,0.500,98,127,513,108,0,517,96,19.216,00:12:22,514.250,13.696,19,No,No,No,No,No,No,No,No,0,Yes,38,5.900,18.500,17.551,0,0,0
998,5.043,5.043,0.500,98,137,522,151,0,521,96,19.216,00:12:22,532.750,13.795,19,No,No,No,No,No,No,No,No,0,Yes,38,5.930,18.500,17.551,0,0,0
999,5.043,5.065,0.500,98,148,528,200,0,489,96,19.216,00:12:23,491.750,13.670,19,No,No,No,No,No,No,No,No,0,Yes,37,5.980,18.500,17.551,0,0,0
1000,5.043,5.043,0.500,98,158,521,242,0,524,96,19.608,00:12:24,522.250,13.770,19,No,No,No,No,No,No,No,No,0,Yes,38,5.870,18.500,17.551,0,0,0
1001,5.043,5.065,0.500,98,169,523,36,0,524,96,19.216,00:12:24,521,13.770,19,No,No,No,No,No,No,No,No,0,Yes,38,5.940,18.500,17.551,0,0,0
1002,5.043,5.043,0.500,98,179,523,84,0,524,96,19.608,00:12:25,522,13.696,19,No,No,No,No,No,No,No,No,0,Yes,38,5.930,18,17.688,0,0,0
1003,5.043,5.043,0.500,98,189,516,124,0,512,96,19.608,00:12:25,523,13.746,19,No,No,No,No,No,No,No,No,0,Yes,38,5.990,18.500,17.551,0,0,0
1004,5.043,5.043,0.500,98,200,531,177,0,529,96,19.608,00:12:26,527,13.646,19,No,No,No,No,No,No,No,No,0,Yes,37,5.970,18,17.551,0,0,0
1005,5.043,5.043,0.500,98,210,517,226,0,521,96,19.216,00:12:27,520.250,13.696,19,No,No,No,No,No,No,No,No,0,Yes,38,5.960,18.500,17.551,0,0,0
1006,5.043,5.065,0.500,98,221,513,13,0,514,96,19.216,00:12:27,524.250,13.746,19,No,No,No,No,No,No,No,No,0,Yes,38,5.970,18.500,17.551,0,0,0
1007,5.043,5.043,0.500,98,231,533,63,0,524,96,19.216,00:12:28,520,13.696,19,No,No,No,No,No,No,No,No,0,Yes,37,5.910,18,17.551,0,0,0
1008,5.043,5.065,0.500,98,242,516,107,0,520,96,19.608,00:12:28,524,13.770,19,No,No,No,No,No,No,No,No,0,Yes,38,5.890,18.500,17.551,0,0,0
1009,5.043,5.065,0.500,98,252,526,159,0,506,96,19.216,00:12:29,514,13.670,19,No,No,No,No,No,No,No,No,0,Yes,37,5.810,18.500,17.551,0,0,0
1010,5.043,5.043,0.500,98,6,519,196,0,525,96,19.608,00:12:30,524,13.770,19,No,No,No,No,No,No,No,No,0,Yes,38,6.110,18.500,17.688,0,0,0
1011,5.043,5.065,0.500,98,17,550,253,0,554,96,19.608,00:12:30,553.250,13.770,19,No,No,No,No,No,No,No,No,0,Yes,37,6.080,15.500,17.688,0,0,0
1012,5.043,5.043,0.500,98,28,513,51,0,510,96,18.824,00:12:31,509,13.720,19,No,No,No,No,No,No,No,No,0,Yes,37,5.750,18.500,17.395,0,0,0
1013,5.043,5.065,0.500,98,38,516,90,0,514,96,18.824,00:12:31,513.750,13.720,19,No,No,No,No,No,No,No,No,0,Yes,37,5.730,18.500,17.395,0,0,0
1014,5.043,5.043,0.500,98,48,495,129,0,485,96,18.824,00:12:32,496,13.795,19,No,No,No,No,No,No,No,No,0,Yes,37,5.690,19.500,17.395,0,0,0
1015,5.043,5.065,0.500,98,58,514,166,0,513,96,18.431,00:12:33,517.250,13.795,19,No,No,No,No,No,No,No,No,0,Yes,37,5.810,18.500,17.395,0,0,0
1016,5.043,5.043,0.500,98,69,514,212,0,511,96,18.824,00:12:33,515.500,13.820,19,No,No,No,No,No,No,No,No,0,Yes,37,5.910,18.500,17.395,0,0,0
1017,5.043,5.043,0.500,98,79,508,0,0,513,96,19.216,00:12:34,510.750,13.720,19,No,No,No,No,No,No,No,No,0,Yes,38,5.830,18.500,17.551,0,0,0
1018,5.043,5.065,0.500,98,89,503,40,0,501,96,19.216,00:12:34,511,13.746,19,No,No,No,No,No,No,No,No,0,Yes,37,5.860,18.500,17.551,0,0,0
1019,5.043,5.065,0.500,98,99,515,80,0,494,96,18.824,00:12:35,495.750,13.596,19,No,No,No,No,No,No,No,No,0,Yes,38,5.860,18.500,17.395,0,0,0
1020,5.043,5.065,0.500,98,110,531,124,0,543,96,18.824,00:12:36,539.250,13.696,19,No,No,No,No,No,No,No,No,0,Yes,37,5.780,17.500,17.551,0,0,0
1021,5.043,5.043,0.500,98,120,522,173,0,528,96,18.824,00:12:36,526.750,13.770,19,No,No,No,No,No,No,No,No,0,Yes,37,5.820,18.500,17.551,0,0,0
1022,5.043,5.043,0.500,98,130,505,212,0,501,96,19.608,00:12:37,500.250,13.720,19,No,No,No,No,No,No,No,No,0,Yes,38,6.150,18.500,17.824,0,0,0
1023,5.043,5.065,0.500,98,141,549,2,0,555,96,20,00:12:37,553,13.720,19,No,No,No,No,No,No,No,No,0,Yes,38,6.170,16,17.824,0,0,0
1024,5.043,5.065,0.500,98,152,529,64,0,524,96,19.216,00:12:38,523.500,13.670,19,No,No,No,No,No,No,No,No,0,Yes,38,5.900,18,17.551,0,0,0
1025,5.043,5.065,0.500,98,162,523,105,0,529,96,19.216,00:12:39,532.750,13.770,19,No,No,No,No,No,No,No,No,0,Yes,39,5.900,18.500,17.551,0,0,1
1026,5.043,5.065,0.500,98,173,504,156,0,500,96,18.824,00:12:39,506.500,13.746,19,No,No,No,No,No,No,No,No,0,Yes,38,5.690,19,17.258,0,0,2
1027,5.043,5.043,0.500,98,183,516,193,0,523,96,18.431,00:12:40,519.500,13.696,19,No,No,No,No,No,No,No,No,0,Yes,39,5.670,18.500,17.395,0,0,2
1028,5.043,5.043,0.500,98,193,529,242,0,536,96,18.824,00:12:40,534.750,13.746,19,No,No,No,No,No,No,No,No,0,Yes,38,5.650,18,17.395,0,0,3
1029,5.043,5.043,0.500,98,204,516,31,0,505,96,18.431,00:12:41,513.250,13.820,19,No,No,No,No,No,No,No,No,0,Yes,37,5.690,18.500,17.395,0,0,3
1030,5.043,5.065,0.500,98,214,540,81,0,536,96,18.824,00:12:42,542,13.795,19,No,No,No,No,No,No,No,No,0,Yes,37,6.140,18,17.980,0,0,4
1031,5.043,5.043,0.500,98,225,537,132,0,540,96,19.608,00:12:42,537,13.795,19,No,No,No,No,No,No,No,No,0,Yes,38,6.200,18.500,17.824,0,0,4
1032,5.043,5.065,4.445,98,236,577,204,0,576,96,24.314,00:12:43,582.500,13.746,19,No,No,No,No,No,No,No,No,0,Yes,39,7.590,19,19.250,0,0,5
1033,5.043,5.065,5.109,98,249,684,68,0,697,96,26.667,00:12:43,694.500,13.720,19,No,No,No,No,No,No,No,No,0,Yes,39,8.760,25,19.816,0,0,6
1034,5.043,5.065,3.234,98,8,746,229,0,735,96,29.412,00:12:44,714.250,13.696,19,No,No,No,No,No,No,No,No,0,Yes,39,9.140,31.500,20.246,0,0,6
1035,5.043,5.065,2.727,98,22,713,144,0,717,96,25.882,00:12:45,711,13.746,19,No,No,No,No,No,No,No,No,0,Yes,37,7.780,35.500,19.387,0,0,6
1036,5.043,5.043,9.875,98,35,569,4,0,566,96,28.235,00:12:45,563.500,13.621,19,No,No,No,No,No,No,No,No,0,Yes,41,11.110,31,22.102,0,0,5
1037,5.043,5.043,13.625,98,49,944,160,0,963,96,40,00:12:46,966,13.770,19,No,No,No,No,No,No,No,No,0,Yes,50,14.740,28.500,24.367,0,0,5
1038,5.043,5.065,6.984,98,70,1069,247,0,1073,96,34.510,00:12:46,1062.750,13.746,19,No,No,No,No,No,No,No,No,0,Yes,46,13.010,33.500,22.512,0,0,6
1039,5.043,5.043,2.219,98,89,889,33,0,877,96,29.020,00:12:47,882.250,13.770,19,No,No,No,No,No,No,No,No,0,Yes,39,9.720,38,20.812,0,0,7
1040,5.043,5.065,0.500,98,106,797,2,0,798,96,29.020,00:12:48,791,13.746,19,No,No,No,No,No,No,No,No,0,Yes,37,9.270,30.500,20.383,0,0,7
1041,5.043,5.065,0.500,98,121,747,194,0,750,96,27.451,00:12:48,745.250,13.746,19,No,No,No,No,No,No,No,No,0,Yes,37,8.610,20.500,19.953,0,0,6
1042,5.043,5.043,2.395,98,135,638,76,0,638,96,25.490,00:12:49,629,13.720,19,No,No,No,No,No,No,No,No,0,Yes,37,7.850,14,19.387,0,0,5
